episode;reward0;avg_reward0;t_global;cr;;avg_reward;avg_avg_reward
72;15.0;22.2;600.0;5.0;;15.0;22.2
73;14.0;22.1;600.0;5.0;;14.0;22.1
74;15.0;22.0;600.0;5.0;;15.0;22.0
75;13.0;21.9;600.0;5.0;;13.0;21.9
76;10.0;21.8;600.0;5.0;;10.0;21.8
77;14.0;21.7;600.0;5.0;;14.0;21.7
78;18.0;21.6;600.0;5.0;;18.0;21.6
79;11.0;21.5;600.0;5.0;;11.0;21.5
80;25.0;21.5;700.0;6.0;;25.0;21.5
81;61.0;22.0;700.0;6.0;;61.0;22.0
82;25.0;22.0;800.0;7.0;;25.0;22.0
83;23.0;22.1;800.0;7.0;;23.0;22.1
84;17.0;22.0;800.0;7.0;;17.0;22.0
85;12.0;21.9;800.0;7.0;;12.0;21.9
86;19.0;21.8;800.0;7.0;;19.0;21.8
87;12.0;21.7;800.0;7.0;;12.0;21.7
88;18.0;21.7;900.0;8.0;;18.0;21.7
89;18.0;21.7;900.0;8.0;;18.0;21.7
90;14.0;21.6;900.0;8.0;;14.0;21.6
91;12.0;21.5;900.0;8.0;;12.0;21.5
92;15.0;21.4;900.0;8.0;;15.0;21.4
93;10.0;21.3;900.0;8.0;;10.0;21.3
94;18.0;21.2;900.0;8.0;;18.0;21.2
95;65.0;21.7;1000.0;9.0;;65.0;21.7
96;17.0;21.6;1000.0;9.0;;17.0;21.6
97;59.0;22.0;1100.0;10.0;;59.0;22.0
98;15.0;22.0;1100.0;10.0;;15.0;22.0
99;12.0;21.9;1100.0;10.0;;12.0;21.9
100;23.0;21.9;1100.0;10.0;;23.0;21.9
101;13.0;21.9;1100.0;10.0;;13.0;21.9
102;17.0;21.9;1200.0;11.0;;17.0;21.9
103;15.0;22.0;1200.0;11.0;;15.0;22.0
104;34.0;22.2;1200.0;11.0;;34.0;22.2
105;16.0;22.2;1200.0;11.0;;16.0;22.2
106;14.0;22.1;1200.0;11.0;;14.0;22.1
107;10.0;22.0;1300.0;12.0;;10.0;22.0
108;20.0;22.0;1300.0;12.0;;20.0;22.0
109;13.0;22.0;1300.0;12.0;;13.0;22.0
110;18.0;22.0;1300.0;12.0;;18.0;22.0
111;15.0;22.0;1300.0;12.0;;15.0;22.0
112;19.0;22.1;1300.0;12.0;;19.0;22.1
113;24.0;22.0;1399.0;13.0;;24.0;22.0
114;12.0;22.1;1399.0;13.0;;12.0;22.1
115;27.0;22.2;1399.0;13.0;;27.0;22.2
116;34.0;22.4;1399.0;13.0;;34.0;22.4
117;29.0;22.6;1498.0;14.0;;29.0;22.6
118;18.0;22.6;1498.0;14.0;;18.0;22.6
119;18.0;22.6;1498.0;14.0;;18.0;22.6
120;18.0;22.3;1498.0;14.0;;18.0;22.3
121;21.0;22.3;1498.0;14.0;;21.0;22.3
122;15.0;22.2;1597.0;15.0;;15.0;22.2
123;17.0;22.1;1597.0;15.0;;17.0;22.1
124;19.0;22.1;1597.0;15.0;;19.0;22.1
125;14.0;22.1;1597.0;15.0;;14.0;22.1
126;22.0;22.2;1597.0;15.0;;22.0;22.2
127;15.0;22.1;1597.0;15.0;;15.0;22.1
128;45.0;22.5;1696.0;16.0;;45.0;22.5
129;24.0;22.4;1696.0;16.0;;24.0;22.4
130;10.0;22.4;1696.0;16.0;;10.0;22.4
131;12.0;22.3;1696.0;16.0;;12.0;22.3
132;43.0;22.6;1795.0;17.0;;43.0;22.6
133;11.0;22.6;1795.0;17.0;;11.0;22.6
134;10.0;22.0;1795.0;17.0;;10.0;22.0
135;15.0;22.0;1795.0;17.0;;15.0;22.0
136;9.0;21.9;1795.0;17.0;;9.0;21.9
137;14.0;21.8;1795.0;17.0;;14.0;21.8
138;11.0;21.8;1894.0;18.0;;11.0;21.8
139;12.0;21.6;1894.0;18.0;;12.0;21.6
140;17.0;21.5;1894.0;18.0;;17.0;21.5
141;13.0;21.4;1894.0;18.0;;13.0;21.4
142;16.0;21.4;1894.0;18.0;;16.0;21.4
143;12.0;21.3;1894.0;18.0;;12.0;21.3
144;15.0;21.2;1894.0;18.0;;15.0;21.2
145;14.0;21.2;1993.0;19.0;;14.0;21.2
146;14.0;21.0;1993.0;19.0;;14.0;21.0
147;26.0;21.0;1993.0;19.0;;26.0;21.0
148;23.0;21.1;1993.0;19.0;;23.0;21.1
149;17.0;21.1;1993.0;19.0;;17.0;21.1
150;13.0;21.0;1993.0;19.0;;13.0;21.0
151;27.0;20.6;2092.0;20.0;;27.0;20.6
152;22.0;20.7;2092.0;20.0;;22.0;20.7
153;23.0;20.7;2092.0;20.0;;23.0;20.7
154;24.0;20.8;2092.0;20.0;;24.0;20.8
155;36.0;20.5;2191.0;21.0;;36.0;20.5
156;28.0;20.5;2191.0;21.0;;28.0;20.5
157;27.0;20.6;2191.0;21.0;;27.0;20.6
158;26.0;20.4;2290.0;22.0;;26.0;20.4
159;17.0;19.9;2290.0;22.0;;17.0;19.9
160;51.0;20.1;2290.0;22.0;;51.0;20.1
161;61.0;20.4;2389.0;23.0;;61.0;20.4
162;15.0;20.4;2389.0;23.0;;15.0;20.4
163;33.0;20.5;2389.0;23.0;;33.0;20.5
164;25.0;20.5;2488.0;24.0;;25.0;20.5
165;33.0;20.7;2488.0;24.0;;33.0;20.7
166;46.0;21.0;2488.0;24.0;;46.0;21.0
167;40.0;21.3;2587.0;25.0;;40.0;21.3
168;18.0;21.3;2587.0;25.0;;18.0;21.3
169;25.0;21.4;2587.0;25.0;;25.0;21.4
170;13.0;21.1;2587.0;25.0;;13.0;21.1
171;98.0;21.9;2686.0;26.0;;98.0;21.9
172;39.0;22.2;2785.0;27.0;;39.0;22.2
173;31.0;22.3;2785.0;27.0;;31.0;22.3
174;38.0;22.6;2884.0;28.0;;38.0;22.6
175;40.0;22.8;2884.0;28.0;;40.0;22.8
176;39.0;23.1;2884.0;28.0;;39.0;23.1
177;40.0;23.4;2983.0;29.0;;40.0;23.4
178;17.0;23.4;2983.0;29.0;;17.0;23.4
179;24.0;23.5;2983.0;29.0;;24.0;23.5
180;37.0;23.6;2983.0;29.0;;37.0;23.6
181;71.0;23.7;3082.0;30.0;;71.0;23.7
182;45.0;23.9;3181.0;31.0;;45.0;23.9
183;43.0;24.1;3181.0;31.0;;43.0;24.1
184;34.0;24.3;3181.0;31.0;;34.0;24.3
185;29.0;24.4;3280.0;32.0;;29.0;24.4
186;83.0;25.1;3379.0;33.0;;83.0;25.1
187;112.0;26.1;3478.0;34.0;;112.0;26.1
188;97.0;26.9;3577.0;35.0;;97.0;26.9
189;66.0;27.4;3577.0;35.0;;66.0;27.4
190;27.0;27.5;3676.0;36.0;;27.0;27.5
191;143.0;28.8;3775.0;37.0;;143.0;28.8
192;29.0;28.9;3775.0;37.0;;29.0;28.9
193;72.0;29.6;3873.0;38.0;;72.0;29.6
194;57.0;30.0;3971.0;39.0;;57.0;30.0
195;60.0;29.9;3971.0;39.0;;60.0;29.9
196;89.0;30.6;4069.0;40.0;;89.0;30.6
197;96.0;31.0;4167.0;41.0;;96.0;31.0
198;72.0;31.6;4265.0;42.0;;72.0;31.6
199;112.0;32.6;4363.0;43.0;;112.0;32.6
200;122.0;33.6;4461.0;44.0;;122.0;33.6
201;32.0;33.7;4559.0;45.0;;32.0;33.7
202;79.0;34.4;4559.0;45.0;;79.0;34.4
203;113.0;35.3;4755.0;47.0;;113.0;35.3
204;72.0;35.7;4755.0;47.0;;72.0;35.7
205;100.0;36.6;4853.0;48.0;;100.0;36.6
206;76.0;37.2;4951.0;49.0;;76.0;37.2
207;97.0;38.0;5049.0;50.0;;97.0;38.0
208;70.0;38.6;5147.0;51.0;;70.0;38.6
209;93.0;39.4;5245.0;52.0;;93.0;39.4
210;88.0;40.0;5343.0;53.0;;88.0;40.0
211;178.0;41.7;5441.0;54.0;;178.0;41.7
212;86.0;42.4;5539.0;55.0;;86.0;42.4
213;78.0;42.9;5637.0;56.0;;78.0;42.9
214;89.0;43.7;5735.0;57.0;;89.0;43.7
215;143.0;44.8;5931.0;59.0;;143.0;44.8
216;54.0;45.0;5931.0;59.0;;54.0;45.0
217;133.0;46.1;6029.0;60.0;;133.0;46.1
218;94.0;46.8;6127.0;61.0;;94.0;46.8
219;200.0;48.6;6322.0;63.0;;200.0;48.6
220;129.0;49.8;6516.0;65.0;;129.0;49.8
221;158.0;51.1;6613.0;66.0;;158.0;51.1
222;191.0;52.9;6807.0;68.0;;191.0;52.9
223;107.0;53.8;6904.0;69.0;;107.0;53.8
224;169.0;55.3;7098.0;71.0;;169.0;55.3
225;200.0;57.1;7292.0;73.0;;200.0;57.1
226;174.0;58.7;7486.0;75.0;;174.0;58.7
227;200.0;60.5;7680.0;77.0;;200.0;60.5
228;145.0;61.5;7874.0;79.0;;145.0;61.5
229;143.0;62.7;7971.0;80.0;;143.0;62.7
230;142.0;64.0;8165.0;82.0;;142.0;64.0
231;152.0;65.4;8262.0;83.0;;152.0;65.4
232;164.0;66.6;8456.0;85.0;;164.0;66.6
233;165.0;68.2;8650.0;87.0;;165.0;68.2
234;178.0;69.8;8746.0;88.0;;178.0;69.8
235;165.0;71.4;8938.0;90.0;;165.0;71.4
236;198.0;73.2;9130.0;92.0;;198.0;73.2
237;173.0;74.8;9322.0;94.0;;173.0;74.8
238;138.0;76.1;9418.0;95.0;;138.0;76.1
239;180.0;77.8;9610.0;97.0;;180.0;77.8
240;172.0;79.3;9802.0;99.0;;172.0;79.3
241;165.0;80.8;9994.0;101.0;;165.0;80.8
242;178.0;82.5;10186.0;103.0;;178.0;82.5
243;144.0;83.8;10282.0;104.0;;144.0;83.8
244;158.0;85.2;10474.0;106.0;;158.0;85.2
245;162.0;86.7;10570.0;107.0;;162.0;86.7
246;153.0;88.1;10762.0;109.0;;153.0;88.1
247;134.0;89.2;10858.0;110.0;;134.0;89.2
248;155.0;90.5;11050.0;112.0;;155.0;90.5
249;162.0;91.9;11240.0;114.0;;162.0;91.9
250;157.0;93.4;11335.0;115.0;;157.0;93.4
251;178.0;94.9;11525.0;117.0;;178.0;94.9
252;172.0;96.4;11715.0;119.0;;172.0;96.4
253;152.0;97.7;11905.0;121.0;;152.0;97.7
254;137.0;98.8;12000.0;122.0;;137.0;98.8
255;139.0;99.8;12190.0;124.0;;139.0;99.8
256;131.0;100.9;12285.0;125.0;;131.0;100.9
257;173.0;102.3;12475.0;127.0;;173.0;102.3
258;145.0;103.5;12570.0;128.0;;145.0;103.5
259;131.0;104.7;12760.0;130.0;;131.0;104.7
260;125.0;105.4;12855.0;131.0;;125.0;105.4
261;139.0;106.2;13045.0;133.0;;139.0;106.2
262;143.0;107.5;13140.0;134.0;;143.0;107.5
263;163.0;108.8;13330.0;136.0;;163.0;108.8
264;145.0;110.0;13425.0;137.0;;145.0;110.0
265;131.0;110.9;13613.0;139.0;;131.0;110.9
266;149.0;112.0;13707.0;140.0;;149.0;112.0
267;165.0;113.2;13895.0;142.0;;165.0;113.2
268;152.0;114.6;14083.0;144.0;;152.0;114.6
269;145.0;115.8;14177.0;145.0;;145.0;115.8
270;163.0;117.3;14365.0;147.0;;163.0;117.3
271;200.0;118.3;14553.0;149.0;;200.0;118.3
272;173.0;119.6;14741.0;151.0;;173.0;119.6
273;161.0;120.9;14929.0;153.0;;161.0;120.9
274;153.0;122.1;15023.0;154.0;;153.0;122.1
275;153.0;123.2;15211.0;156.0;;153.0;123.2
276;190.0;124.7;15399.0;158.0;;190.0;124.7
277;200.0;126.3;15587.0;160.0;;200.0;126.3
278;200.0;128.1;15775.0;162.0;;200.0;128.1
279;200.0;129.9;15961.0;164.0;;200.0;129.9
280;200.0;131.5;16147.0;166.0;;200.0;131.5
281;200.0;132.8;16426.0;169.0;;200.0;132.8
282;200.0;134.4;16612.0;171.0;;200.0;134.4
283;198.0;135.9;16798.0;173.0;;198.0;135.9
284;165.0;137.2;16984.0;175.0;;165.0;137.2
285;200.0;138.9;17170.0;177.0;;200.0;138.9
286;185.0;140.0;17356.0;179.0;;185.0;140.0
287;178.0;140.6;17542.0;181.0;;178.0;140.6
288;200.0;141.6;17728.0;183.0;;200.0;141.6
289;200.0;143.0;17914.0;185.0;;200.0;143.0
290;176.0;144.5;18100.0;187.0;;176.0;144.5
291;200.0;145.0;18284.0;189.0;;200.0;145.0
292;186.0;146.6;18468.0;191.0;;186.0;146.6
293;200.0;147.9;18652.0;193.0;;200.0;147.9
294;200.0;149.3;18836.0;195.0;;200.0;149.3
295;200.0;150.7;19112.0;198.0;;200.0;150.7
296;200.0;151.8;19296.0;200.0;;200.0;151.8
297;200.0;152.9;19480.0;202.0;;200.0;152.9
298;200.0;154.2;19664.0;204.0;;200.0;154.2
299;200.0;155.0;19848.0;206.0;;200.0;155.0
300;200.0;155.8;20032.0;208.0;;200.0;155.8
301;200.0;157.5;20308.0;211.0;;200.0;157.5
302;200.0;158.7;20491.0;213.0;;200.0;158.7
303;200.0;159.6;20673.0;215.0;;200.0;159.6
304;200.0;160.9;20855.0;217.0;;200.0;160.9
305;200.0;161.9;21037.0;219.0;;200.0;161.9
306;200.0;163.1;21310.0;222.0;;200.0;163.1
307;200.0;164.1;21492.0;224.0;;200.0;164.1
308;200.0;165.4;21674.0;226.0;;200.0;165.4
309;185.0;166.4;21856.0;228.0;;185.0;166.4
310;200.0;167.5;22038.0;230.0;;200.0;167.5
311;200.0;167.7;22220.0;232.0;;200.0;167.7
312;200.0;168.8;22493.0;235.0;;200.0;168.8
313;200.0;170.0;22675.0;237.0;;200.0;170.0
314;200.0;171.2;22855.0;239.0;;200.0;171.2
315;200.0;171.7;23035.0;241.0;;200.0;171.7
316;200.0;173.2;23305.0;244.0;;200.0;173.2
317;200.0;173.9;23485.0;246.0;;200.0;173.9
318;200.0;174.9;23665.0;248.0;;200.0;174.9
319;200.0;174.9;23845.0;250.0;;200.0;174.9
320;200.0;175.6;24025.0;252.0;;200.0;175.6
321;200.0;176.0;24295.0;255.0;;200.0;176.0
322;200.0;176.1;24475.0;257.0;;200.0;176.1
323;200.0;177.1;24655.0;259.0;;200.0;177.1
324;200.0;177.4;24835.0;261.0;;200.0;177.4
325;200.0;177.4;25103.0;264.0;;200.0;177.4
326;178.0;177.4;25281.0;266.0;;178.0;177.4
327;200.0;177.4;25459.0;268.0;;200.0;177.4
328;200.0;178.0;25637.0;270.0;;200.0;178.0
329;200.0;178.5;25815.0;272.0;;200.0;178.5
330;200.0;179.1;26082.0;275.0;;200.0;179.1
331;200.0;179.6;26260.0;277.0;;200.0;179.6
332;200.0;180.0;26438.0;279.0;;200.0;180.0
333;200.0;180.3;26616.0;281.0;;200.0;180.3
334;200.0;180.5;26883.0;284.0;;200.0;180.5
335;200.0;180.9;27061.0;286.0;;200.0;180.9
336;200.0;180.9;27238.0;288.0;;200.0;180.9
337;200.0;181.2;27414.0;290.0;;200.0;181.2
338;200.0;181.8;27678.0;293.0;;200.0;181.8
339;200.0;182.0;27854.0;295.0;;200.0;182.0
340;200.0;182.3;28030.0;297.0;;200.0;182.3
341;195.0;182.6;28206.0;299.0;;195.0;182.6
342;200.0;182.8;28470.0;302.0;;200.0;182.8
343;182.0;183.2;28646.0;304.0;;182.0;183.2
344;187.0;183.5;28822.0;306.0;;187.0;183.5
345;200.0;183.8;28998.0;308.0;;200.0;183.8
346;200.0;184.3;29174.0;310.0;;200.0;184.3
347;189.0;184.9;29437.0;313.0;;189.0;184.9
348;200.0;185.3;29611.0;315.0;;200.0;185.3
349;200.0;185.7;29785.0;317.0;;200.0;185.7
350;200.0;186.1;29959.0;319.0;;200.0;186.1
351;200.0;186.3;30220.0;322.0;;200.0;186.3
352;200.0;186.6;30394.0;324.0;;200.0;186.6
353;164.0;186.7;30568.0;326.0;;164.0;186.7
354;200.0;187.4;30742.0;328.0;;200.0;187.4
355;200.0;188.0;30916.0;330.0;;200.0;188.0
356;200.0;188.7;31177.0;333.0;;200.0;188.7
357;179.0;188.7;31351.0;335.0;;179.0;188.7
358;200.0;189.3;31525.0;337.0;;200.0;189.3
359;200.0;190.0;31697.0;339.0;;200.0;190.0
360;200.0;190.7;31955.0;342.0;;200.0;190.7
361;200.0;191.3;32127.0;344.0;;200.0;191.3
362;183.0;191.7;32299.0;346.0;;183.0;191.7
363;200.0;192.1;32557.0;349.0;;200.0;192.1
364;200.0;192.6;32729.0;351.0;;200.0;192.6
365;169.0;193.0;32901.0;353.0;;169.0;193.0
366;200.0;193.5;33073.0;355.0;;200.0;193.5
367;199.0;193.9;33331.0;358.0;;199.0;193.9
368;180.0;194.2;33503.0;360.0;;180.0;194.2
369;197.0;194.7;33675.0;362.0;;197.0;194.7
370;200.0;195.0;33845.0;364.0;;200.0;195.0
371;181.0;194.9;34015.0;366.0;;181.0;194.9
372;163.0;194.8;34185.0;368.0;;163.0;194.8
373;182.0;195.0;34355.0;370.0;;182.0;195.0
374;200.0;195.4;34610.0;373.0;;200.0;195.4
375;192.0;195.8;34780.0;375.0;;192.0;195.8
376;161.0;195.5;34950.0;377.0;;161.0;195.5
377;180.0;195.3;35120.0;379.0;;180.0;195.3
378;186.0;195.2;35290.0;381.0;;186.0;195.2
379;179.0;195.0;35460.0;383.0;;179.0;195.0
380;200.0;195.0;35715.0;386.0;;200.0;195.0
381;200.0;195.0;35884.0;388.0;;200.0;195.0
382;170.0;194.7;36052.0;390.0;;170.0;194.7
383;188.0;194.6;36220.0;392.0;;188.0;194.6
384;162.0;194.6;36388.0;394.0;;162.0;194.6
385;200.0;194.6;36640.0;397.0;;200.0;194.6
386;165.0;194.4;36808.0;399.0;;165.0;194.4
387;178.0;194.4;36976.0;401.0;;178.0;194.4
388;176.0;194.1;37144.0;403.0;;176.0;194.1
389;174.0;193.9;37312.0;405.0;;174.0;193.9
390;150.0;193.6;37480.0;407.0;;150.0;193.6
391;200.0;193.6;37648.0;409.0;;200.0;193.6
392;197.0;193.7;37816.0;411.0;;197.0;193.7
393;170.0;193.4;37983.0;413.0;;170.0;193.4
394;190.0;193.3;38232.0;416.0;;190.0;193.3
395;153.0;192.8;38398.0;418.0;;153.0;192.8
396;200.0;192.8;38564.0;420.0;;200.0;192.8
397;197.0;192.8;38730.0;422.0;;197.0;192.8
398;200.0;192.8;38979.0;425.0;;200.0;192.8
399;184.0;192.6;39145.0;427.0;;184.0;192.6
400;149.0;192.1;39311.0;429.0;;149.0;192.1
401;162.0;191.8;39477.0;431.0;;162.0;191.8
402;156.0;191.3;39643.0;433.0;;156.0;191.3
403;177.0;191.1;39809.0;435.0;;177.0;191.1
404;200.0;191.1;39975.0;437.0;;200.0;191.1
405;153.0;190.6;40139.0;439.0;;153.0;190.6
406;179.0;190.4;40303.0;441.0;;179.0;190.4
407;178.0;190.2;40467.0;443.0;;178.0;190.2
408;187.0;190.1;40713.0;446.0;;187.0;190.1
409;174.0;190.0;40877.0;448.0;;174.0;190.0
410;179.0;189.7;41041.0;450.0;;179.0;189.7
411;175.0;189.5;41205.0;452.0;;175.0;189.5
412;175.0;189.2;41369.0;454.0;;175.0;189.2
413;157.0;188.8;41533.0;456.0;;157.0;188.8
414;182.0;188.6;41697.0;458.0;;182.0;188.6
415;169.0;188.3;41861.0;460.0;;169.0;188.3
416;200.0;188.3;42106.0;463.0;;200.0;188.3
417;184.0;188.2;42268.0;465.0;;184.0;188.2
418;200.0;188.2;42511.0;468.0;;200.0;188.2
419;200.0;188.2;42673.0;470.0;;200.0;188.2
420;174.0;187.9;42835.0;472.0;;174.0;187.9
421;162.0;187.5;42997.0;474.0;;162.0;187.5
422;175.0;187.3;43159.0;476.0;;175.0;187.3
423;200.0;187.3;43402.0;479.0;;200.0;187.3
424;200.0;187.3;43564.0;481.0;;200.0;187.3
425;193.0;187.2;43807.0;484.0;;193.0;187.2
426;200.0;187.4;43969.0;486.0;;200.0;187.4
427;198.0;187.4;44210.0;489.0;;198.0;187.4
428;200.0;187.4;44370.0;491.0;;200.0;187.4
429;196.0;187.4;44610.0;494.0;;196.0;187.4
430;200.0;187.4;44770.0;496.0;;200.0;187.4
431;200.0;187.4;45010.0;499.0;;200.0;187.4
432;200.0;187.4;45170.0;501.0;;200.0;187.4
433;200.0;187.4;45410.0;504.0;;200.0;187.4
434;200.0;187.4;45570.0;506.0;;200.0;187.4
435;197.0;187.3;45810.0;509.0;;197.0;187.3
436;200.0;187.3;45970.0;511.0;;200.0;187.3
437;200.0;187.3;46210.0;514.0;;200.0;187.3
438;200.0;187.3;46370.0;516.0;;200.0;187.3
439;200.0;187.3;46610.0;519.0;;200.0;187.3
440;200.0;187.3;46770.0;521.0;;200.0;187.3
441;200.0;187.4;47010.0;524.0;;200.0;187.4
442;200.0;187.4;47170.0;526.0;;200.0;187.4
443;200.0;187.6;47410.0;529.0;;200.0;187.6
444;200.0;187.7;47570.0;531.0;;200.0;187.7
445;166.0;187.4;47730.0;533.0;;166.0;187.4
446;200.0;187.4;47970.0;536.0;;200.0;187.4
447;198.0;187.4;48130.0;538.0;;198.0;187.4
448;153.0;187.0;48290.0;540.0;;153.0;187.0
449;185.0;186.8;48450.0;542.0;;185.0;186.8
450;200.0;186.8;48690.0;545.0;;200.0;186.8
451;192.0;186.7;48850.0;547.0;;192.0;186.7
452;200.0;186.7;49090.0;550.0;;200.0;186.7
453;200.0;187.1;49250.0;552.0;;200.0;187.1
454;200.0;187.1;49490.0;555.0;;200.0;187.1
455;200.0;187.1;49650.0;557.0;;200.0;187.1
456;200.0;187.1;49890.0;560.0;;200.0;187.1
457;200.0;187.3;50050.0;562.0;;200.0;187.3
458;200.0;187.3;50290.0;565.0;;200.0;187.3
459;200.0;187.3;50450.0;567.0;;200.0;187.3
460;200.0;187.3;50690.0;570.0;;200.0;187.3
461;200.0;187.3;50850.0;572.0;;200.0;187.3
462;200.0;187.5;51090.0;575.0;;200.0;187.5
463;200.0;187.5;51250.0;577.0;;200.0;187.5
464;200.0;187.5;51490.0;580.0;;200.0;187.5
465;200.0;187.8;51650.0;582.0;;200.0;187.8
466;200.0;187.8;51890.0;585.0;;200.0;187.8
467;196.0;187.8;52050.0;587.0;;196.0;187.8
468;200.0;188.0;52290.0;590.0;;200.0;188.0
469;200.0;188.0;52450.0;592.0;;200.0;188.0
470;200.0;188.0;52690.0;595.0;;200.0;188.0
471;200.0;188.2;52850.0;597.0;;200.0;188.2
472;200.0;188.6;53090.0;600.0;;200.0;188.6
473;190.0;188.6;53250.0;602.0;;190.0;188.6
474;200.0;188.6;53490.0;605.0;;200.0;188.6
475;200.0;188.7;53650.0;607.0;;200.0;188.7
476;200.0;189.1;53890.0;610.0;;200.0;189.1
477;166.0;189.0;54050.0;612.0;;166.0;189.0
478;200.0;189.1;54210.0;614.0;;200.0;189.1
479;164.0;189.0;54370.0;616.0;;164.0;189.0
480;195.0;188.9;54610.0;619.0;;195.0;188.9
481;187.0;188.8;54770.0;621.0;;187.0;188.8
482;200.0;189.1;55010.0;624.0;;200.0;189.1
483;200.0;189.2;55170.0;626.0;;200.0;189.2
484;200.0;189.6;55410.0;629.0;;200.0;189.6
485;200.0;189.6;55570.0;631.0;;200.0;189.6
486;200.0;189.9;55810.0;634.0;;200.0;189.9
487;200.0;190.1;55970.0;636.0;;200.0;190.1
488;174.0;190.1;56130.0;638.0;;174.0;190.1
489;200.0;190.4;56370.0;641.0;;200.0;190.4
490;200.0;190.9;56530.0;643.0;;200.0;190.9
491;200.0;190.9;56770.0;646.0;;200.0;190.9
492;200.0;190.9;56930.0;648.0;;200.0;190.9
493;200.0;191.2;57170.0;651.0;;200.0;191.2
494;184.0;191.2;57330.0;653.0;;184.0;191.2
495;200.0;191.6;57490.0;655.0;;200.0;191.6
496;171.0;191.3;57730.0;658.0;;171.0;191.3
497;177.0;191.1;57890.0;660.0;;177.0;191.1
498;200.0;191.1;58050.0;662.0;;200.0;191.1
499;200.0;191.3;58290.0;665.0;;200.0;191.3
500;200.0;191.8;58450.0;667.0;;200.0;191.8
501;200.0;192.2;58690.0;670.0;;200.0;192.2
502;200.0;192.6;58850.0;672.0;;200.0;192.6
503;200.0;192.8;59090.0;675.0;;200.0;192.8
504;200.0;192.8;59250.0;677.0;;200.0;192.8
