episode;reward0;avg_reward0;t_global;cr;;avg_reward;avg_avg_reward
72;26.0;22.5;620.0;619.0;;26.0;22.5
73;39.0;22.8;659.0;658.0;;39.0;22.8
74;21.0;22.7;680.0;679.0;;21.0;22.7
75;18.0;22.7;698.0;697.0;;18.0;22.7
76;13.0;22.5;711.0;710.0;;13.0;22.5
77;10.0;22.4;721.0;720.0;;10.0;22.4
78;25.0;22.4;746.0;745.0;;25.0;22.4
79;33.0;22.5;779.0;778.0;;33.0;22.5
80;22.0;22.5;801.0;800.0;;22.0;22.5
81;41.0;22.8;842.0;841.0;;41.0;22.8
82;22.0;22.8;864.0;863.0;;22.0;22.8
83;18.0;22.7;882.0;881.0;;18.0;22.7
84;15.0;22.6;897.0;896.0;;15.0;22.6
85;12.0;22.5;909.0;908.0;;12.0;22.5
86;38.0;22.7;947.0;946.0;;38.0;22.7
87;14.0;22.6;961.0;960.0;;14.0;22.6
88;17.0;22.5;978.0;977.0;;17.0;22.5
89;40.0;22.7;1018.0;1017.0;;40.0;22.7
90;36.0;22.8;1054.0;1053.0;;36.0;22.8
91;14.0;22.7;1068.0;1067.0;;14.0;22.7
92;34.0;22.9;1102.0;1101.0;;34.0;22.9
93;36.0;23.0;1138.0;1137.0;;36.0;23.0
94;11.0;22.9;1149.0;1148.0;;11.0;22.9
95;10.0;22.7;1159.0;1158.0;;10.0;22.7
96;16.0;22.7;1175.0;1174.0;;16.0;22.7
97;22.0;22.7;1197.0;1196.0;;22.0;22.7
98;30.0;22.7;1227.0;1226.0;;30.0;22.7
99;28.0;22.8;1255.0;1254.0;;28.0;22.8
100;14.0;22.7;1269.0;1268.0;;14.0;22.7
101;13.0;22.7;1282.0;1281.0;;13.0;22.7
102;17.0;22.8;1299.0;1298.0;;17.0;22.8
103;14.0;22.8;1313.0;1312.0;;14.0;22.8
104;12.0;22.8;1325.0;1324.0;;12.0;22.8
105;22.0;22.9;1347.0;1346.0;;22.0;22.9
106;47.0;23.1;1394.0;1393.0;;47.0;23.1
107;24.0;23.2;1418.0;1417.0;;24.0;23.2
108;13.0;23.1;1431.0;1430.0;;13.0;23.1
109;15.0;23.1;1446.0;1445.0;;15.0;23.1
110;19.0;23.1;1465.0;1464.0;;19.0;23.1
111;15.0;23.2;1480.0;1479.0;;15.0;23.2
112;14.0;23.1;1494.0;1493.0;;14.0;23.1
113;22.0;23.1;1516.0;1515.0;;22.0;23.1
114;18.0;23.2;1534.0;1533.0;;18.0;23.2
115;20.0;23.2;1554.0;1553.0;;20.0;23.2
116;19.0;23.3;1573.0;1572.0;;19.0;23.3
117;23.0;23.4;1596.0;1595.0;;23.0;23.4
118;15.0;23.4;1611.0;1610.0;;15.0;23.4
119;11.0;23.3;1622.0;1621.0;;11.0;23.3
120;18.0;23.0;1640.0;1639.0;;18.0;23.0
121;18.0;23.0;1658.0;1657.0;;18.0;23.0
122;10.0;22.8;1668.0;1667.0;;10.0;22.8
123;10.0;22.7;1678.0;1677.0;;10.0;22.7
124;19.0;22.7;1697.0;1696.0;;19.0;22.7
125;13.0;22.6;1710.0;1709.0;;13.0;22.6
126;16.0;22.6;1726.0;1725.0;;16.0;22.6
127;12.0;22.6;1738.0;1737.0;;12.0;22.6
128;15.0;22.6;1753.0;1752.0;;15.0;22.6
129;14.0;22.5;1767.0;1766.0;;14.0;22.5
130;20.0;22.6;1787.0;1786.0;;20.0;22.6
131;10.0;22.5;1797.0;1796.0;;10.0;22.5
132;10.0;22.4;1807.0;1806.0;;10.0;22.4
133;22.0;22.5;1829.0;1828.0;;22.0;22.5
134;8.0;21.9;1837.0;1836.0;;8.0;21.9
135;12.0;21.9;1849.0;1848.0;;12.0;21.9
136;21.0;21.9;1870.0;1869.0;;21.0;21.9
137;13.0;21.8;1883.0;1882.0;;13.0;21.8
138;19.0;21.8;1902.0;1901.0;;19.0;21.8
139;13.0;21.6;1915.0;1914.0;;13.0;21.6
140;22.0;21.6;1937.0;1936.0;;22.0;21.6
141;15.0;21.5;1952.0;1951.0;;15.0;21.5
142;16.0;21.5;1968.0;1967.0;;16.0;21.5
143;23.0;21.5;1991.0;1990.0;;23.0;21.5
144;9.0;21.4;2000.0;1999.0;;9.0;21.4
145;14.0;21.4;2014.0;2013.0;;14.0;21.4
146;28.0;21.3;2042.0;2041.0;;28.0;21.3
147;16.0;21.3;2058.0;2057.0;;16.0;21.3
148;10.0;21.2;2068.0;2067.0;;10.0;21.2
149;11.0;21.2;2079.0;2078.0;;11.0;21.2
150;24.0;21.1;2103.0;2102.0;;24.0;21.1
151;16.0;20.7;2119.0;2118.0;;16.0;20.7
152;18.0;20.7;2137.0;2136.0;;18.0;20.7
153;18.0;20.6;2155.0;2154.0;;18.0;20.6
154;13.0;20.6;2168.0;2167.0;;13.0;20.6
155;33.0;20.3;2201.0;2200.0;;33.0;20.3
156;11.0;20.2;2212.0;2211.0;;11.0;20.2
157;27.0;20.2;2239.0;2238.0;;27.0;20.2
158;23.0;20.0;2262.0;2261.0;;23.0;20.0
159;13.0;19.5;2275.0;2274.0;;13.0;19.5
160;16.0;19.3;2291.0;2290.0;;16.0;19.3
161;14.0;19.1;2305.0;2304.0;;14.0;19.1
162;11.0;19.1;2316.0;2315.0;;11.0;19.1
163;15.0;19.0;2331.0;2330.0;;15.0;19.0
164;18.0;19.0;2349.0;2348.0;;18.0;19.0
165;62.0;19.4;2411.0;2410.0;;62.0;19.4
166;14.0;19.5;2425.0;2424.0;;14.0;19.5
167;12.0;19.5;2437.0;2436.0;;12.0;19.5
168;17.0;19.5;2454.0;2453.0;;17.0;19.5
169;12.0;19.4;2466.0;2465.0;;12.0;19.4
170;13.0;19.0;2479.0;2478.0;;13.0;19.0
171;12.0;19.0;2491.0;2490.0;;12.0;19.0
172;19.0;18.9;2510.0;2509.0;;19.0;18.9
173;14.0;18.6;2524.0;2523.0;;14.0;18.6
174;31.0;18.8;2555.0;2554.0;;31.0;18.8
175;24.0;18.8;2579.0;2578.0;;24.0;18.8
176;18.0;18.9;2597.0;2596.0;;18.0;18.9
177;11.0;18.9;2608.0;2607.0;;11.0;18.9
178;14.0;18.8;2622.0;2621.0;;14.0;18.8
179;13.0;18.6;2635.0;2634.0;;13.0;18.6
180;10.0;18.4;2645.0;2644.0;;10.0;18.4
181;12.0;18.2;2657.0;2656.0;;12.0;18.2
182;40.0;18.3;2697.0;2696.0;;40.0;18.3
183;25.0;18.4;2722.0;2721.0;;25.0;18.4
184;14.0;18.4;2736.0;2735.0;;14.0;18.4
185;13.0;18.4;2749.0;2748.0;;13.0;18.4
186;11.0;18.1;2760.0;2759.0;;11.0;18.1
187;11.0;18.1;2771.0;2770.0;;11.0;18.1
188;22.0;18.2;2793.0;2792.0;;22.0;18.2
189;24.0;18.0;2817.0;2816.0;;24.0;18.0
190;11.0;17.7;2828.0;2827.0;;11.0;17.7
191;15.0;17.8;2843.0;2842.0;;15.0;17.8
192;15.0;17.6;2858.0;2857.0;;15.0;17.6
193;13.0;17.3;2871.0;2870.0;;13.0;17.3
194;14.0;17.4;2885.0;2884.0;;14.0;17.4
195;18.0;17.4;2903.0;2902.0;;18.0;17.4
196;11.0;17.4;2914.0;2913.0;;11.0;17.4
197;28.0;17.4;2942.0;2941.0;;28.0;17.4
198;11.0;17.3;2953.0;2952.0;;11.0;17.3
199;16.0;17.1;2969.0;2968.0;;16.0;17.1
200;17.0;17.2;2986.0;2985.0;;17.0;17.2
201;12.0;17.2;2998.0;2997.0;;12.0;17.2
202;15.0;17.1;3013.0;3012.0;;15.0;17.1
203;12.0;17.1;3025.0;3024.0;;12.0;17.1
204;12.0;17.1;3037.0;3036.0;;12.0;17.1
205;19.0;17.1;3056.0;3055.0;;19.0;17.1
206;25.0;16.9;3081.0;3080.0;;25.0;16.9
207;27.0;16.9;3108.0;3107.0;;27.0;16.9
208;19.0;17.0;3127.0;3126.0;;19.0;17.0
209;46.0;17.3;3173.0;3172.0;;46.0;17.3
210;15.0;17.2;3188.0;3187.0;;15.0;17.2
211;41.0;17.5;3229.0;3228.0;;41.0;17.5
212;19.0;17.5;3248.0;3247.0;;19.0;17.5
213;19.0;17.5;3267.0;3266.0;;19.0;17.5
214;43.0;17.8;3310.0;3309.0;;43.0;17.8
215;17.0;17.7;3327.0;3326.0;;17.0;17.7
216;12.0;17.7;3339.0;3338.0;;12.0;17.7
217;21.0;17.6;3360.0;3359.0;;21.0;17.6
218;12.0;17.6;3372.0;3371.0;;12.0;17.6
219;19.0;17.7;3391.0;3390.0;;19.0;17.7
220;17.0;17.7;3408.0;3407.0;;17.0;17.7
221;12.0;17.6;3420.0;3419.0;;12.0;17.6
222;26.0;17.8;3446.0;3445.0;;26.0;17.8
223;23.0;17.9;3469.0;3468.0;;23.0;17.9
224;11.0;17.8;3480.0;3479.0;;11.0;17.8
225;19.0;17.9;3499.0;3498.0;;19.0;17.9
226;15.0;17.9;3514.0;3513.0;;15.0;17.9
227;27.0;18.0;3541.0;3540.0;;27.0;18.0
228;31.0;18.2;3572.0;3571.0;;31.0;18.2
229;14.0;18.2;3586.0;3585.0;;14.0;18.2
230;13.0;18.1;3599.0;3598.0;;13.0;18.1
231;19.0;18.2;3618.0;3617.0;;19.0;18.2
232;23.0;18.3;3641.0;3640.0;;23.0;18.3
233;32.0;18.4;3673.0;3672.0;;32.0;18.4
234;15.0;18.5;3688.0;3687.0;;15.0;18.5
235;30.0;18.7;3718.0;3717.0;;30.0;18.7
236;13.0;18.6;3731.0;3730.0;;13.0;18.6
237;23.0;18.7;3754.0;3753.0;;23.0;18.7
238;18.0;18.7;3772.0;3771.0;;18.0;18.7
239;17.0;18.7;3789.0;3788.0;;17.0;18.7
240;13.0;18.6;3802.0;3801.0;;13.0;18.6
241;11.0;18.6;3813.0;3812.0;;11.0;18.6
242;13.0;18.6;3826.0;3825.0;;13.0;18.6
243;13.0;18.5;3839.0;3838.0;;13.0;18.5
244;11.0;18.5;3850.0;3849.0;;11.0;18.5
245;10.0;18.5;3860.0;3859.0;;10.0;18.5
246;15.0;18.3;3875.0;3874.0;;15.0;18.3
247;14.0;18.3;3889.0;3888.0;;14.0;18.3
248;11.0;18.3;3900.0;3899.0;;11.0;18.3
249;10.0;18.3;3910.0;3909.0;;10.0;18.3
250;12.0;18.2;3922.0;3921.0;;12.0;18.2
251;26.0;18.3;3948.0;3947.0;;26.0;18.3
252;12.0;18.2;3960.0;3959.0;;12.0;18.2
253;10.0;18.2;3970.0;3969.0;;10.0;18.2
254;22.0;18.2;3992.0;3991.0;;22.0;18.2
255;10.0;18.0;4002.0;4001.0;;10.0;18.0
256;22.0;18.1;4024.0;4023.0;;22.0;18.1
257;18.0;18.0;4042.0;4041.0;;18.0;18.0
258;42.0;18.2;4084.0;4083.0;;42.0;18.2
259;41.0;18.5;4125.0;4124.0;;41.0;18.5
260;14.0;18.5;4139.0;4138.0;;14.0;18.5
261;76.0;19.1;4215.0;4214.0;;76.0;19.1
262;51.0;19.5;4266.0;4265.0;;51.0;19.5
263;28.0;19.6;4294.0;4293.0;;28.0;19.6
264;39.0;19.8;4333.0;4332.0;;39.0;19.8
265;35.0;19.6;4368.0;4367.0;;35.0;19.6
266;51.0;19.9;4419.0;4418.0;;51.0;19.9
267;22.0;20.0;4441.0;4440.0;;22.0;20.0
268;33.0;20.2;4474.0;4473.0;;33.0;20.2
269;63.0;20.7;4537.0;4536.0;;63.0;20.7
270;24.0;20.8;4561.0;4560.0;;24.0;20.8
271;14.0;20.8;4575.0;4574.0;;14.0;20.8
272;52.0;21.2;4627.0;4626.0;;52.0;21.2
273;48.0;21.5;4675.0;4674.0;;48.0;21.5
274;33.0;21.5;4708.0;4707.0;;33.0;21.5
275;52.0;21.8;4760.0;4759.0;;52.0;21.8
276;28.0;21.9;4788.0;4787.0;;28.0;21.9
277;26.0;22.1;4814.0;4813.0;;26.0;22.1
278;15.0;22.1;4829.0;4828.0;;15.0;22.1
279;12.0;22.1;4841.0;4840.0;;12.0;22.1
280;35.0;22.3;4876.0;4875.0;;35.0;22.3
281;21.0;22.4;4897.0;4896.0;;21.0;22.4
282;25.0;22.2;4922.0;4921.0;;25.0;22.2
283;52.0;22.5;4974.0;4973.0;;52.0;22.5
284;31.0;22.7;5005.0;5004.0;;31.0;22.7
285;24.0;22.8;5029.0;5028.0;;24.0;22.8
286;26.0;23.0;5055.0;5054.0;;26.0;23.0
287;49.0;23.3;5104.0;5103.0;;49.0;23.3
288;14.0;23.2;5118.0;5117.0;;14.0;23.2
289;19.0;23.2;5137.0;5136.0;;19.0;23.2
290;50.0;23.6;5187.0;5186.0;;50.0;23.6
291;42.0;23.9;5229.0;5228.0;;42.0;23.9
292;33.0;24.0;5262.0;5261.0;;33.0;24.0
293;29.0;24.2;5291.0;5290.0;;29.0;24.2
294;28.0;24.3;5319.0;5318.0;;28.0;24.3
295;57.0;24.7;5376.0;5375.0;;57.0;24.7
296;70.0;25.3;5446.0;5445.0;;70.0;25.3
297;18.0;25.2;5464.0;5463.0;;18.0;25.2
298;33.0;25.4;5497.0;5496.0;;33.0;25.4
299;31.0;25.6;5528.0;5527.0;;31.0;25.6
300;30.0;25.7;5558.0;5557.0;;30.0;25.7
301;34.0;25.9;5592.0;5591.0;;34.0;25.9
302;28.0;26.1;5620.0;5619.0;;28.0;26.1
303;23.0;26.2;5643.0;5642.0;;23.0;26.2
304;54.0;26.6;5697.0;5696.0;;54.0;26.6
305;28.0;26.7;5725.0;5724.0;;28.0;26.7
306;49.0;26.9;5774.0;5773.0;;49.0;26.9
307;31.0;27.0;5805.0;5804.0;;31.0;27.0
308;33.0;27.1;5838.0;5837.0;;33.0;27.1
309;68.0;27.3;5906.0;5905.0;;68.0;27.3
310;48.0;27.7;5954.0;5953.0;;48.0;27.7
311;47.0;27.7;6001.0;6000.0;;47.0;27.7
312;23.0;27.8;6024.0;6023.0;;23.0;27.8
313;65.0;28.2;6089.0;6088.0;;65.0;28.2
314;55.0;28.3;6144.0;6143.0;;55.0;28.3
315;63.0;28.8;6207.0;6206.0;;63.0;28.8
316;66.0;29.3;6273.0;6272.0;;66.0;29.3
317;37.0;29.5;6310.0;6309.0;;37.0;29.5
318;25.0;29.6;6335.0;6334.0;;25.0;29.6
319;47.0;29.9;6382.0;6381.0;;47.0;29.9
320;118.0;30.9;6500.0;6499.0;;118.0;30.9
321;81.0;31.6;6581.0;6580.0;;81.0;31.6
322;35.0;31.7;6616.0;6615.0;;35.0;31.7
323;46.0;31.9;6662.0;6661.0;;46.0;31.9
324;49.0;32.3;6711.0;6710.0;;49.0;32.3
325;60.0;32.7;6771.0;6770.0;;60.0;32.7
326;29.0;32.9;6800.0;6799.0;;29.0;32.9
327;62.0;33.2;6862.0;6861.0;;62.0;33.2
328;41.0;33.3;6903.0;6902.0;;41.0;33.3
329;42.0;33.6;6945.0;6944.0;;42.0;33.6
330;67.0;34.1;7012.0;7011.0;;67.0;34.1
331;36.0;34.3;7048.0;7047.0;;36.0;34.3
332;91.0;35.0;7139.0;7138.0;;91.0;35.0
333;40.0;35.1;7179.0;7178.0;;40.0;35.1
334;71.0;35.6;7250.0;7249.0;;71.0;35.6
335;45.0;35.8;7295.0;7294.0;;45.0;35.8
336;95.0;36.6;7390.0;7389.0;;95.0;36.6
337;75.0;37.1;7465.0;7464.0;;75.0;37.1
338;49.0;37.4;7514.0;7513.0;;49.0;37.4
339;91.0;38.2;7605.0;7604.0;;91.0;38.2
340;49.0;38.5;7654.0;7653.0;;49.0;38.5
341;43.0;38.8;7697.0;7696.0;;43.0;38.8
342;58.0;39.3;7755.0;7754.0;;58.0;39.3
343;52.0;39.7;7807.0;7806.0;;52.0;39.7
344;51.0;40.1;7858.0;7857.0;;51.0;40.1
345;65.0;40.6;7923.0;7922.0;;65.0;40.6
346;51.0;41.0;7974.0;7973.0;;51.0;41.0
347;49.0;41.3;8023.0;8022.0;;49.0;41.3
348;90.0;42.1;8113.0;8112.0;;90.0;42.1
349;116.0;43.2;8229.0;8228.0;;116.0;43.2
350;106.0;44.1;8335.0;8334.0;;106.0;44.1
351;58.0;44.4;8393.0;8392.0;;58.0;44.4
352;75.0;45.1;8468.0;8467.0;;75.0;45.1
353;44.0;45.4;8512.0;8511.0;;44.0;45.4
354;87.0;46.1;8599.0;8598.0;;87.0;46.1
355;75.0;46.7;8674.0;8673.0;;75.0;46.7
356;88.0;47.4;8762.0;8761.0;;88.0;47.4
357;52.0;47.7;8814.0;8813.0;;52.0;47.7
358;57.0;47.9;8871.0;8870.0;;57.0;47.9
359;122.0;48.7;8993.0;8992.0;;122.0;48.7
360;149.0;50.0;9142.0;9141.0;;149.0;50.0
361;153.0;50.8;9295.0;9294.0;;153.0;50.8
362;84.0;51.1;9379.0;9378.0;;84.0;51.1
363;124.0;52.1;9503.0;9502.0;;124.0;52.1
364;145.0;53.2;9648.0;9647.0;;145.0;53.2
365;98.0;53.8;9746.0;9745.0;;98.0;53.8
366;108.0;54.4;9854.0;9853.0;;108.0;54.4
367;95.0;55.1;9949.0;9948.0;;95.0;55.1
368;126.0;56.0;10075.0;10074.0;;126.0;56.0
369;200.0;57.4;10275.0;10274.0;;200.0;57.4
370;170.0;58.8;10445.0;10444.0;;170.0;58.8
371;124.0;59.9;10569.0;10568.0;;124.0;59.9
372;103.0;60.4;10672.0;10671.0;;103.0;60.4
373;200.0;62.0;10872.0;10871.0;;200.0;62.0
374;90.0;62.5;10962.0;10961.0;;90.0;62.5
375;200.0;64.0;11162.0;11161.0;;200.0;64.0
376;137.0;65.1;11299.0;11298.0;;137.0;65.1
377;168.0;66.5;11467.0;11466.0;;168.0;66.5
378;174.0;68.1;11641.0;11640.0;;174.0;68.1
379;134.0;69.3;11775.0;11774.0;;134.0;69.3
380;164.0;70.6;11939.0;11938.0;;164.0;70.6
381;116.0;71.6;12055.0;12054.0;;116.0;71.6
382;200.0;73.3;12255.0;12254.0;;200.0;73.3
383;105.0;73.9;12360.0;12359.0;;105.0;73.9
384;200.0;75.6;12560.0;12559.0;;200.0;75.6
385;113.0;76.4;12673.0;12672.0;;113.0;76.4
386;164.0;77.8;12837.0;12836.0;;164.0;77.8
387;200.0;79.3;13037.0;13036.0;;200.0;79.3
388;173.0;80.9;13210.0;13209.0;;173.0;80.9
389;186.0;82.6;13396.0;13395.0;;186.0;82.6
390;147.0;83.6;13543.0;13542.0;;147.0;83.6
391;119.0;84.3;13662.0;13661.0;;119.0;84.3
392;162.0;85.6;13824.0;13823.0;;162.0;85.6
393;191.0;87.2;14015.0;14014.0;;191.0;87.2
394;122.0;88.2;14137.0;14136.0;;122.0;88.2
395;200.0;89.6;14337.0;14336.0;;200.0;89.6
396;111.0;90.0;14448.0;14447.0;;111.0;90.0
397;127.0;91.1;14575.0;14574.0;;127.0;91.1
398;200.0;92.8;14775.0;14774.0;;200.0;92.8
399;120.0;93.7;14895.0;14894.0;;120.0;93.7
400;188.0;95.2;15083.0;15082.0;;188.0;95.2
401;108.0;96.0;15191.0;15190.0;;108.0;96.0
402;200.0;97.7;15391.0;15390.0;;200.0;97.7
403;124.0;98.7;15515.0;15514.0;;124.0;98.7
404;127.0;99.4;15642.0;15641.0;;127.0;99.4
405;200.0;101.2;15842.0;15841.0;;200.0;101.2
406;121.0;101.9;15963.0;15962.0;;121.0;101.9
407;120.0;102.8;16083.0;16082.0;;120.0;102.8
408;141.0;103.9;16224.0;16223.0;;141.0;103.9
409;151.0;104.7;16375.0;16374.0;;151.0;104.7
410;172.0;105.9;16547.0;16546.0;;172.0;105.9
411;135.0;106.8;16682.0;16681.0;;135.0;106.8
412;200.0;108.6;16882.0;16881.0;;200.0;108.6
413;200.0;109.9;17082.0;17081.0;;200.0;109.9
414;123.0;110.6;17205.0;17204.0;;123.0;110.6
415;164.0;111.6;17369.0;17368.0;;164.0;111.6
416;111.0;112.1;17480.0;17479.0;;111.0;112.1
417;164.0;113.3;17644.0;17643.0;;164.0;113.3
418;131.0;114.4;17775.0;17774.0;;131.0;114.4
419;112.0;115.0;17887.0;17886.0;;112.0;115.0
420;200.0;115.9;18087.0;18086.0;;200.0;115.9
421;174.0;116.8;18261.0;18260.0;;174.0;116.8
422;164.0;118.1;18425.0;18424.0;;164.0;118.1
423;112.0;118.8;18537.0;18536.0;;112.0;118.8
424;139.0;119.6;18676.0;18675.0;;139.0;119.6
425;174.0;120.8;18850.0;18849.0;;174.0;120.8
426;129.0;121.8;18979.0;18978.0;;129.0;121.8
427;136.0;122.5;19115.0;19114.0;;136.0;122.5
428;153.0;123.6;19268.0;19267.0;;153.0;123.6
429;138.0;124.6;19406.0;19405.0;;138.0;124.6
430;133.0;125.3;19539.0;19538.0;;133.0;125.3
431;197.0;126.9;19736.0;19735.0;;197.0;126.9
432;164.0;127.6;19900.0;19899.0;;164.0;127.6
433;156.0;128.8;20056.0;20055.0;;156.0;128.8
434;132.0;129.4;20188.0;20187.0;;132.0;129.4
435;200.0;130.9;20388.0;20387.0;;200.0;130.9
436;147.0;131.4;20535.0;20534.0;;147.0;131.4
437;172.0;132.4;20707.0;20706.0;;172.0;132.4
438;195.0;133.9;20902.0;20901.0;;195.0;133.9
439;130.0;134.3;21032.0;21031.0;;130.0;134.3
440;111.0;134.9;21143.0;21142.0;;111.0;134.9
441;120.0;135.7;21263.0;21262.0;;120.0;135.7
442;119.0;136.3;21382.0;21381.0;;119.0;136.3
443;118.0;136.9;21500.0;21499.0;;118.0;136.9
444;100.0;137.4;21600.0;21599.0;;100.0;137.4
445;200.0;138.8;21800.0;21799.0;;200.0;138.8
446;117.0;139.4;21917.0;21916.0;;117.0;139.4
447;159.0;140.5;22076.0;22075.0;;159.0;140.5
448;191.0;141.5;22267.0;22266.0;;191.0;141.5
449;155.0;141.9;22422.0;22421.0;;155.0;141.9
450;154.0;142.4;22576.0;22575.0;;154.0;142.4
451;161.0;143.4;22737.0;22736.0;;161.0;143.4
452;127.0;144.0;22864.0;22863.0;;127.0;144.0
453;170.0;145.2;23034.0;23033.0;;170.0;145.2
454;200.0;146.4;23234.0;23233.0;;200.0;146.4
455;127.0;146.9;23361.0;23360.0;;127.0;146.9
456;133.0;147.3;23494.0;23493.0;;133.0;147.3
457;126.0;148.1;23620.0;23619.0;;126.0;148.1
458;153.0;149.0;23773.0;23772.0;;153.0;149.0
459;142.0;149.2;23915.0;23914.0;;142.0;149.2
460;133.0;149.1;24048.0;24047.0;;133.0;149.1
461;148.0;149.0;24196.0;24195.0;;148.0;149.0
462;165.0;149.8;24361.0;24360.0;;165.0;149.8
463;179.0;150.4;24540.0;24539.0;;179.0;150.4
464;163.0;150.6;24703.0;24702.0;;163.0;150.6
465;116.0;150.7;24819.0;24818.0;;116.0;150.7
466;200.0;151.6;25019.0;25018.0;;200.0;151.6
467;200.0;152.7;25219.0;25218.0;;200.0;152.7
468;138.0;152.8;25357.0;25356.0;;138.0;152.8
469;149.0;152.3;25506.0;25505.0;;149.0;152.3
470;175.0;152.4;25681.0;25680.0;;175.0;152.4
471;150.0;152.6;25831.0;25830.0;;150.0;152.6
472;131.0;152.9;25962.0;25961.0;;131.0;152.9
473;155.0;152.4;26117.0;26116.0;;155.0;152.4
474;141.0;153.0;26258.0;26257.0;;141.0;153.0
475;145.0;152.4;26403.0;26402.0;;145.0;152.4
476;163.0;152.7;26566.0;26565.0;;163.0;152.7
477;199.0;153.0;26765.0;26764.0;;199.0;153.0
478;132.0;152.6;26897.0;26896.0;;132.0;152.6
479;200.0;153.2;27097.0;27096.0;;200.0;153.2
480;200.0;153.6;27297.0;27296.0;;200.0;153.6
481;195.0;154.4;27492.0;27491.0;;195.0;154.4
482;131.0;153.7;27623.0;27622.0;;131.0;153.7
483;200.0;154.6;27823.0;27822.0;;200.0;154.6
484;182.0;154.4;28005.0;28004.0;;182.0;154.4
485;140.0;154.7;28145.0;28144.0;;140.0;154.7
486;129.0;154.4;28274.0;28273.0;;129.0;154.4
487;200.0;154.4;28474.0;28473.0;;200.0;154.4
488;200.0;154.6;28674.0;28673.0;;200.0;154.6
489;200.0;154.8;28874.0;28873.0;;200.0;154.8
