episode;reward6;avg_reward6;t_global;cr
1;15.0;15.0;0.0;0
2;12.0;13.5;0.0;0
3;11.0;12.7;0.0;0
4;15.0;13.2;0.0;0
5;13.0;13.2;0.0;0
6;66.0;22.0;0.0;0
7;15.0;21.0;0.0;0
8;24.0;21.4;0.0;0
9;14.0;20.6;0.0;0
10;20.0;20.5;0.0;0
11;34.0;21.7;0.0;0
12;18.0;21.4;0.0;0
13;23.0;21.5;0.0;0
14;19.0;21.4;0.0;0
15;28.0;21.8;0.0;0
16;18.0;21.6;0.0;0
17;11.0;20.9;0.0;0
18;26.0;21.2;0.0;0
19;25.0;21.4;0.0;0
20;18.0;21.2;0.0;0
21;20.0;21.2;0.0;0
22;9.0;20.6;0.0;0
23;25.0;20.8;0.0;0
24;32.0;21.3;0.0;0
25;13.0;21.0;0.0;0
26;21.0;21.0;0.0;0
27;108.0;24.2;0.0;0
28;22.0;24.1;0.0;0
29;29.0;24.3;0.0;0
30;13.0;23.9;0.0;0
31;19.0;23.7;0.0;0
32;12.0;23.4;0.0;0
33;31.0;23.6;0.0;0
34;11.0;23.2;0.0;0
35;14.0;23.0;0.0;0
36;16.0;22.8;0.0;0
37;24.0;22.8;0.0;0
38;11.0;22.5;0.0;0
39;20.0;22.4;0.0;0
40;15.0;22.2;0.0;0
41;28.0;22.4;0.0;0
42;16.0;22.2;0.0;0
43;23.0;22.3;0.0;0
44;41.0;22.7;0.0;0
45;13.0;22.5;0.0;0
46;26.0;22.5;0.0;0
47;11.0;22.3;0.0;0
48;8.0;22.0;0.0;0
49;56.0;22.7;800.0;0.0
50;8.0;22.4;800.0;0.0
51;18.0;22.3;800.0;0.0
52;13.0;22.1;800.0;0.0
53;26.0;22.2;800.0;0.0
54;19.0;22.1;1000.0;0.0
55;13.0;22.0;1600.0;1.0
56;17.0;21.9;1600.0;1.0
57;30.0;22.0;1600.0;1.0
58;40.0;22.3;1600.0;1.0
59;20.0;22.3;2400.0;2.0
60;19.0;22.2;2400.0;2.0
61;43.0;22.6;2400.0;2.0
62;19.0;22.5;2400.0;2.0
63;11.0;22.3;3200.0;3.0
64;9.0;22.1;3200.0;3.0
65;14.0;22.0;3200.0;3.0
66;19.0;22.0;3200.0;3.0
67;21.0;22.0;3200.0;3.0
68;12.0;21.8;3200.0;3.0
69;10.0;21.6;3200.0;3.0
70;17.0;21.6;4000.0;4.0
71;36.0;21.8;4000.0;4.0
72;34.0;21.9;4000.0;4.0
73;25.0;22.0;4800.0;5.0
74;27.0;22.1;4800.0;5.0
75;10.0;21.9;4800.0;5.0
76;35.0;22.1;4800.0;5.0
77;18.0;22.0;4800.0;5.0
78;28.0;22.1;5600.0;6.0
79;15.0;22.0;5600.0;6.0
80;12.0;21.9;5600.0;6.0
81;10.0;21.7;5600.0;6.0
82;13.0;21.6;5600.0;6.0
83;32.0;21.7;6400.0;7.0
84;22.0;21.8;6400.0;7.0
85;20.0;21.7;6400.0;7.0
86;28.0;21.8;6400.0;7.0
87;22.0;21.8;6400.0;7.0
88;15.0;21.7;7200.0;8.0
89;28.0;21.8;7200.0;8.0
90;10.0;21.7;7200.0;8.0
91;34.0;21.8;7200.0;8.0
92;16.0;21.7;7200.0;8.0
93;13.0;21.6;8000.0;9.0
94;20.0;21.6;8000.0;9.0
95;13.0;21.5;8000.0;9.0
96;15.0;21.5;8000.0;9.0
97;14.0;21.4;8000.0;9.0
98;29.0;21.5;8800.0;10.0
99;26.0;21.5;8800.0;10.0
100;11.0;21.4;8800.0;10.0
101;28.0;21.5;8800.0;10.0
102;50.0;21.9;9600.0;11.0
103;19.0;22.0;9600.0;11.0
104;11.0;22.0;9600.0;11.0
105;19.0;22.0;9600.0;11.0
106;9.0;21.4;9600.0;11.0
107;11.0;21.4;9600.0;11.0
108;12.0;21.3;9600.0;11.0
109;20.0;21.4;10400.0;12.0
110;23.0;21.4;10400.0;12.0
111;18.0;21.2;10400.0;12.0
112;34.0;21.4;10400.0;12.0
113;14.0;21.3;11192.0;13.0
114;9.0;21.2;11192.0;13.0
115;21.0;21.1;11192.0;13.0
116;68.0;21.6;11984.0;14.0
117;55.0;22.1;11984.0;14.0
118;12.0;21.9;11984.0;14.0
119;9.0;21.8;11984.0;14.0
120;15.0;21.7;11984.0;14.0
121;14.0;21.7;12776.0;15.0
122;39.0;22.0;12776.0;15.0
123;26.0;22.0;12776.0;15.0
124;23.0;21.9;13568.0;16.0
125;13.0;21.9;13568.0;16.0
126;46.0;22.1;13568.0;16.0
127;16.0;21.2;13568.0;16.0
128;14.0;21.1;13568.0;16.0
129;8.0;20.9;14360.0;17.0
130;25.0;21.0;14360.0;17.0
131;22.0;21.1;14360.0;17.0
132;16.0;21.1;14360.0;17.0
133;13.0;20.9;14360.0;17.0
134;31.0;21.1;15152.0;18.0
135;19.0;21.2;15152.0;18.0
136;18.0;21.2;15152.0;18.0
137;32.0;21.3;15152.0;18.0
138;15.0;21.3;15152.0;18.0
139;29.0;21.4;15944.0;19.0
140;12.0;21.4;15944.0;19.0
141;10.0;21.2;15944.0;19.0
142;39.0;21.4;15944.0;19.0
143;28.0;21.5;16736.0;20.0
144;29.0;21.4;16736.0;20.0
145;15.0;21.4;16736.0;20.0
146;18.0;21.3;16736.0;20.0
147;20.0;21.4;16736.0;20.0
148;37.0;21.7;17528.0;21.0
