episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;avg_reward;avg_avg_reward
1;11.0;11.0;0.0;0;;1;27.0;27.0;0.0;0;;19.0;19.0
2;15.0;13.0;0.0;0;;2;22.0;24.5;0.0;0;;18.5;18.75
3;9.0;11.7;0.0;0;;3;14.0;21.0;0.0;0;;11.5;16.35
4;13.0;12.0;0.0;0;;4;29.0;23.0;0.0;0;;21.0;17.5
5;13.0;12.2;0.0;0;;5;12.0;20.8;0.0;0;;12.5;16.5
6;21.0;13.7;0.0;0;;6;23.0;21.2;0.0;0;;22.0;17.45
7;22.0;14.9;0.0;0;;7;22.0;21.3;0.0;0;;22.0;18.1
8;17.0;15.1;0.0;0;;8;21.0;21.2;0.0;0;;19.0;18.15
9;14.0;15.0;0.0;0;;9;20.0;21.1;0.0;0;;17.0;18.05
10;18.0;15.3;0.0;0;;10;42.0;23.2;0.0;0;;30.0;19.25
11;14.0;15.2;0.0;0;;11;11.0;22.1;0.0;0;;12.5;18.65
12;16.0;15.2;0.0;0;;12;10.0;21.1;0.0;0;;13.0;18.15
13;27.0;16.2;0.0;0;;13;30.0;21.8;0.0;0;;28.5;19.0
14;9.0;15.6;0.0;0;;14;26.0;22.1;0.0;0;;17.5;18.85
15;20.0;15.9;0.0;0;;15;21.0;22.0;0.0;0;;20.5;18.95
16;9.0;15.5;0.0;0;;16;49.0;23.7;0.0;0;;29.0;19.6
17;11.0;15.2;0.0;0;;17;16.0;23.2;0.0;0;;13.5;19.2
18;13.0;15.1;0.0;0;;18;13.0;22.7;0.0;0;;13.0;18.9
19;24.0;15.6;0.0;0;;19;28.0;22.9;0.0;0;;26.0;19.25
20;48.0;17.2;0.0;0;;20;14.0;22.5;0.0;0;;31.0;19.85
21;21.0;17.4;0.0;0;;21;14.0;22.1;0.0;0;;17.5;19.75
22;25.0;17.7;0.0;0;;22;15.0;21.8;0.0;0;;20.0;19.75
23;24.0;18.0;0.0;0;;23;32.0;22.2;0.0;0;;28.0;20.1
24;17.0;18.0;0.0;0;;24;16.0;22.0;0.0;0;;16.5;20.0
25;16.0;17.9;0.0;0;;25;40.0;22.7;0.0;0;;28.0;20.299999999999997
26;16.0;17.8;0.0;0;;26;24.0;22.7;0.0;0;;20.0;20.25
27;18.0;17.8;0.0;0;;27;13.0;22.4;0.0;0;;15.5;20.1
28;11.0;17.6;0.0;0;;28;17.0;22.2;0.0;0;;14.0;19.9
29;27.0;17.9;0.0;0;;29;11.0;21.8;0.0;0;;19.0;19.85
30;13.0;17.7;0.0;0;;30;19.0;21.7;0.0;0;;16.0;19.7
31;19.0;17.8;0.0;0;;31;16.0;21.5;0.0;0;;17.5;19.65
32;21.0;17.9;0.0;0;;32;35.0;21.9;0.0;0;;28.0;19.9
33;11.0;17.7;0.0;0;;33;25.0;22.0;0.0;0;;18.0;19.85
34;62.0;19.0;0.0;0;;34;19.0;21.9;0.0;0;;40.5;20.45
35;18.0;18.9;0.0;0;;35;28.0;22.1;0.0;0;;23.0;20.5
36;17.0;18.9;0.0;0;;36;34.0;22.4;0.0;0;;25.5;20.65
37;29.0;19.2;0.0;0;;37;59.0;23.4;0.0;0;;44.0;21.299999999999997
38;13.0;19.0;0.0;0;;38;10.0;23.1;0.0;0;;11.5;21.05
39;31.0;19.3;0.0;0;;39;29.0;23.2;0.0;0;;30.0;21.25
40;24.0;19.4;0.0;0;;40;35.0;23.5;0.0;0;;29.5;21.45
41;28.0;19.6;0.0;0;;41;63.0;24.5;4.0;1.0;;45.5;22.05
42;13.0;19.5;0.0;0;;42;14.0;24.2;32.0;15.0;;13.5;21.85
43;22.0;19.5;0.0;0;;43;36.0;24.5;104.0;51.0;;29.0;22.0
44;27.0;19.7;0.0;0;;44;29.0;24.6;162.0;80.0;;28.0;22.15
45;13.0;19.6;0.0;0;;45;26.0;24.6;214.0;106.0;;19.5;22.1
46;30.0;19.8;0.0;0;;46;19.0;24.5;252.0;125.0;;24.5;22.15
47;24.0;19.9;0.0;0;;47;62.0;25.3;376.0;187.0;;43.0;22.6
48;15.0;19.8;0.0;0;;48;21.0;25.2;418.0;208.0;;18.0;22.5
49;16.0;19.7;0.0;0;;49;17.0;25.1;452.0;225.0;;16.5;22.4
50;27.0;19.8;0.0;0;;50;18.0;24.9;488.0;243.0;;22.5;22.35
51;61.0;20.6;102.0;50.0;;51;13.0;24.7;514.0;256.0;;37.0;22.65
52;19.0;20.6;140.0;69.0;;52;19.0;24.6;552.0;275.0;;19.0;22.6
53;21.0;20.6;182.0;90.0;;53;19.0;24.5;590.0;294.0;;20.0;22.55
54;13.0;20.5;208.0;103.0;;54;21.0;24.4;632.0;315.0;;17.0;22.45
55;70.0;21.4;348.0;173.0;;55;10.0;24.1;652.0;325.0;;40.0;22.75
56;21.0;21.4;390.0;194.0;;56;18.0;24.0;688.0;343.0;;19.5;22.7
57;23.0;21.4;436.0;217.0;;57;25.0;24.1;738.0;368.0;;24.0;22.75
58;47.0;21.8;530.0;264.0;;58;16.0;23.9;770.0;384.0;;31.5;22.85
59;64.0;22.6;658.0;328.0;;59;26.0;23.9;822.0;410.0;;45.0;23.25
60;34.0;22.8;726.0;362.0;;60;18.0;23.8;858.0;428.0;;26.0;23.3
61;29.0;22.9;784.0;391.0;;61;29.0;23.9;916.0;457.0;;29.0;23.4
62;17.0;22.8;818.0;408.0;;62;50.0;24.4;1016.0;507.0;;33.5;23.6
63;17.0;22.7;852.0;425.0;;63;14.0;24.2;1044.0;521.0;;15.5;23.45
64;24.0;22.7;900.0;449.0;;64;16.0;24.1;1076.0;537.0;;20.0;23.4
65;17.0;22.6;934.0;466.0;;65;56.0;24.6;1188.0;593.0;;36.5;23.6
66;10.0;22.4;954.0;476.0;;66;10.0;24.3;1208.0;603.0;;10.0;23.35
67;12.0;22.3;978.0;488.0;;67;20.0;24.3;1248.0;623.0;;16.0;23.3
68;19.0;22.2;1016.0;507.0;;68;12.0;24.1;1272.0;635.0;;15.5;23.15
69;14.0;22.1;1044.0;521.0;;69;26.0;24.1;1324.0;661.0;;20.0;23.1
70;57.0;22.6;1158.0;578.0;;70;14.0;24.0;1352.0;675.0;;35.5;23.3
71;9.0;22.4;1176.0;587.0;;71;12.0;23.8;1376.0;687.0;;10.5;23.1
72;14.0;22.3;1204.0;601.0;;72;22.0;23.8;1420.0;709.0;;18.0;23.05
73;9.0;22.1;1222.0;610.0;;73;28.0;23.8;1476.0;737.0;;18.5;22.950000000000003
74;14.0;22.0;1250.0;624.0;;74;22.0;23.8;1520.0;759.0;;18.0;22.9
75;17.0;21.9;1284.0;641.0;;75;13.0;23.7;1546.0;772.0;;15.0;22.799999999999997
76;10.0;21.8;1304.0;651.0;;76;9.0;23.5;1564.0;781.0;;9.5;22.65
77;15.0;21.7;1334.0;666.0;;77;37.0;23.6;1638.0;818.0;;26.0;22.65
78;23.0;21.7;1380.0;689.0;;78;32.0;23.8;1702.0;850.0;;27.5;22.75
79;44.0;22.0;1468.0;733.0;;79;17.0;23.7;1736.0;867.0;;30.5;22.85
80;16.0;21.9;1500.0;749.0;;80;24.0;23.7;1784.0;891.0;;20.0;22.799999999999997
81;22.0;21.9;1544.0;771.0;;81;18.0;23.6;1820.0;909.0;;20.0;22.75
82;11.0;21.8;1566.0;782.0;;82;30.0;23.7;1880.0;939.0;;20.5;22.75
83;25.0;21.8;1616.0;807.0;;83;13.0;23.6;1906.0;952.0;;19.0;22.700000000000003
84;13.0;21.7;1642.0;820.0;;84;34.0;23.7;1974.0;986.0;;23.5;22.7
85;27.0;21.8;1696.0;847.0;;85;10.0;23.5;1994.0;996.0;;18.5;22.65
86;11.0;21.6;1718.0;858.0;;86;30.0;23.6;2054.0;1026.0;;20.5;22.6
87;13.0;21.5;1744.0;871.0;;87;19.0;23.5;2092.0;1045.0;;16.0;22.5
88;12.0;21.4;1768.0;883.0;;88;11.0;23.4;2114.0;1056.0;;11.5;22.4
89;18.0;21.4;1804.0;901.0;;89;13.0;23.3;2140.0;1069.0;;15.5;22.35
90;13.0;21.3;1830.0;914.0;;90;10.0;23.1;2160.0;1079.0;;11.5;22.200000000000003
91;31.0;21.4;1892.0;945.0;;91;14.0;23.0;2188.0;1093.0;;22.5;22.2
92;14.0;21.3;1920.0;959.0;;92;13.0;22.9;2214.0;1106.0;;13.5;22.1
93;15.0;21.3;1950.0;974.0;;93;35.0;23.1;2284.0;1141.0;;25.0;22.200000000000003
94;27.0;21.3;2004.0;1001.0;;94;10.0;22.9;2304.0;1151.0;;18.5;22.1
95;20.0;21.3;2044.0;1021.0;;95;10.0;22.8;2324.0;1161.0;;15.0;22.05
96;17.0;21.3;2078.0;1038.0;;96;17.0;22.7;2358.0;1178.0;;17.0;22.0
97;14.0;21.2;2106.0;1052.0;;97;24.0;22.7;2406.0;1202.0;;19.0;21.95
98;9.0;21.1;2124.0;1061.0;;98;9.0;22.6;2424.0;1211.0;;9.0;21.85
99;16.0;21.0;2156.0;1077.0;;99;12.0;22.5;2448.0;1223.0;;14.0;21.75
100;25.0;21.0;2206.0;1102.0;;100;19.0;22.4;2486.0;1242.0;;22.0;21.7
101;27.0;21.2;2260.0;1129.0;;101;17.0;22.4;2520.0;1259.0;;22.0;21.799999999999997
102;20.0;21.3;2300.0;1149.0;;102;11.0;22.2;2542.0;1270.0;;15.5;21.75
103;11.0;21.3;2322.0;1160.0;;103;11.0;22.2;2564.0;1281.0;;11.0;21.75
104;26.0;21.4;2374.0;1186.0;;104;34.0;22.3;2632.0;1315.0;;30.0;21.85
105;15.0;21.4;2404.0;1201.0;;105;17.0;22.3;2666.0;1332.0;;16.0;21.85
106;16.0;21.4;2436.0;1217.0;;106;14.0;22.2;2694.0;1346.0;;15.0;21.799999999999997
107;17.0;21.3;2470.0;1234.0;;107;17.0;22.2;2728.0;1363.0;;17.0;21.75
108;14.0;21.3;2498.0;1248.0;;108;17.0;22.1;2762.0;1380.0;;15.5;21.700000000000003
109;41.0;21.6;2580.0;1289.0;;109;50.0;22.4;2862.0;1430.0;;45.5;22.0
110;10.0;21.5;2600.0;1299.0;;110;11.0;22.1;2884.0;1441.0;;10.5;21.8
111;16.0;21.5;2632.0;1315.0;;111;10.0;22.1;2904.0;1451.0;;13.0;21.8
112;17.0;21.5;2666.0;1332.0;;112;22.0;22.2;2948.0;1473.0;;19.5;21.85
113;72.0;22.0;2810.0;1404.0;;113;26.0;22.2;3000.0;1499.0;;49.0;22.1
114;13.0;22.0;2836.0;1417.0;;114;14.0;22.1;3028.0;1513.0;;13.5;22.05
115;11.0;21.9;2858.0;1428.0;;115;10.0;22.0;3048.0;1523.0;;10.5;21.95
116;63.0;22.5;2984.0;1491.0;;116;16.0;21.6;3080.0;1539.0;;39.5;22.05
117;23.0;22.6;3030.0;1514.0;;117;12.0;21.6;3104.0;1551.0;;17.5;22.1
118;18.0;22.6;3066.0;1532.0;;118;21.0;21.7;3146.0;1572.0;;19.5;22.15
119;18.0;22.6;3102.0;1550.0;;119;23.0;21.6;3192.0;1595.0;;20.5;22.1
120;18.0;22.3;3138.0;1568.0;;120;13.0;21.6;3218.0;1608.0;;15.5;21.950000000000003
121;21.0;22.3;3180.0;1589.0;;121;14.0;21.6;3246.0;1622.0;;17.5;21.950000000000003
122;15.0;22.2;3210.0;1604.0;;122;14.0;21.6;3274.0;1636.0;;14.5;21.9
123;17.0;22.1;3244.0;1621.0;;123;19.0;21.5;3312.0;1655.0;;18.0;21.8
124;19.0;22.1;3282.0;1640.0;;124;20.0;21.5;3352.0;1675.0;;19.5;21.8
125;14.0;22.1;3310.0;1654.0;;125;10.0;21.2;3372.0;1685.0;;12.0;21.65
126;13.0;22.1;3336.0;1667.0;;126;16.0;21.1;3404.0;1701.0;;14.5;21.6
127;11.0;22.0;3358.0;1678.0;;127;16.0;21.2;3436.0;1717.0;;13.5;21.6
128;16.0;22.0;3390.0;1694.0;;128;12.0;21.1;3460.0;1729.0;;14.0;21.55
129;22.0;22.0;3434.0;1716.0;;129;18.0;21.2;3496.0;1747.0;;20.0;21.6
130;22.0;22.1;3478.0;1738.0;;130;20.0;21.2;3536.0;1767.0;;21.0;21.65
131;14.0;22.0;3506.0;1752.0;;131;39.0;21.4;3614.0;1806.0;;26.5;21.7
132;24.0;22.1;3554.0;1776.0;;132;9.0;21.2;3632.0;1815.0;;16.5;21.65
133;35.0;22.3;3624.0;1811.0;;133;9.0;21.0;3650.0;1824.0;;22.0;21.65
134;19.0;21.9;3662.0;1830.0;;134;18.0;21.0;3686.0;1842.0;;18.5;21.45
135;9.0;21.8;3680.0;1839.0;;135;8.0;20.8;3702.0;1850.0;;8.5;21.3
136;10.0;21.7;3700.0;1849.0;;136;12.0;20.6;3726.0;1862.0;;11.0;21.15
137;18.0;21.6;3736.0;1867.0;;137;12.0;20.1;3750.0;1874.0;;15.0;20.85
138;9.0;21.6;3754.0;1876.0;;138;12.0;20.1;3774.0;1886.0;;10.5;20.85
139;25.0;21.5;3804.0;1901.0;;139;14.0;20.0;3802.0;1900.0;;19.5;20.75
140;13.0;21.4;3830.0;1914.0;;140;21.0;19.8;3844.0;1921.0;;17.0;20.6
141;22.0;21.3;3874.0;1936.0;;141;23.0;19.4;3890.0;1944.0;;22.5;20.35
142;14.0;21.4;3902.0;1950.0;;142;16.0;19.4;3922.0;1960.0;;15.0;20.4
143;17.0;21.3;3936.0;1967.0;;143;18.0;19.3;3958.0;1978.0;;17.5;20.3
144;20.0;21.2;3975.0;1987.0;;144;10.0;19.1;3977.0;1988.0;;15.0;20.15
145;12.0;21.2;3999.0;1999.0;;145;12.0;18.9;4001.0;2000.0;;12.0;20.049999999999997
146;14.0;21.1;4027.0;2013.0;;146;22.0;19.0;4045.0;2022.0;;18.0;20.05
147;30.0;21.1;4087.0;2043.0;;147;26.0;18.6;4097.0;2048.0;;28.0;19.85
148;18.0;21.2;4123.0;2061.0;;148;9.0;18.5;4115.0;2057.0;;13.5;19.85
149;10.0;21.1;4143.0;2071.0;;149;22.0;18.5;4159.0;2079.0;;16.0;19.8
150;13.0;21.0;4169.0;2084.0;;150;40.0;18.8;4239.0;2119.0;;26.5;19.9
151;17.0;20.5;4203.0;2101.0;;151;20.0;18.8;4279.0;2139.0;;18.5;19.65
152;16.0;20.5;4235.0;2117.0;;152;11.0;18.8;4301.0;2150.0;;13.5;19.65
153;23.0;20.5;4281.0;2140.0;;153;15.0;18.7;4331.0;2165.0;;19.0;19.6
154;15.0;20.5;4311.0;2155.0;;154;26.0;18.8;4383.0;2191.0;;20.5;19.65
155;12.0;19.9;4335.0;2167.0;;155;16.0;18.8;4415.0;2207.0;;14.0;19.35
156;45.0;20.2;4425.0;2212.0;;156;12.0;18.8;4439.0;2219.0;;28.5;19.5
157;43.0;20.4;4511.0;2255.0;;157;16.0;18.7;4471.0;2235.0;;29.5;19.549999999999997
158;10.0;20.0;4531.0;2265.0;;158;26.0;18.8;4523.0;2261.0;;18.0;19.4
159;13.0;19.5;4557.0;2278.0;;159;28.0;18.8;4579.0;2289.0;;20.5;19.15
160;20.0;19.4;4597.0;2298.0;;160;20.0;18.8;4619.0;2309.0;;20.0;19.1
161;34.0;19.4;4665.0;2332.0;;161;13.0;18.6;4645.0;2322.0;;23.5;19.0
162;17.0;19.4;4699.0;2349.0;;162;14.0;18.3;4673.0;2336.0;;15.5;18.85
163;21.0;19.4;4741.0;2370.0;;163;15.0;18.3;4703.0;2351.0;;18.0;18.85
164;45.0;19.7;4831.0;2415.0;;164;13.0;18.3;4729.0;2364.0;;29.0;19.0
165;15.0;19.6;4861.0;2430.0;;165;11.0;17.8;4751.0;2375.0;;13.0;18.700000000000003
166;24.0;19.8;4909.0;2454.0;;166;14.0;17.9;4779.0;2389.0;;19.0;18.85
167;14.0;19.8;4937.0;2468.0;;167;14.0;17.8;4807.0;2403.0;;14.0;18.8
168;10.0;19.7;4957.0;2478.0;;168;16.0;17.8;4839.0;2419.0;;13.0;18.75
169;14.0;19.7;4985.0;2492.0;;169;15.0;17.7;4869.0;2434.0;;14.5;18.7
170;28.0;19.4;5041.0;2520.0;;170;22.0;17.8;4913.0;2456.0;;25.0;18.6
171;14.0;19.5;5069.0;2534.0;;171;10.0;17.8;4933.0;2466.0;;12.0;18.65
172;41.0;19.7;5151.0;2575.0;;172;10.0;17.7;4953.0;2476.0;;25.5;18.7
173;15.0;19.8;5181.0;2590.0;;173;21.0;17.6;4995.0;2497.0;;18.0;18.700000000000003
174;21.0;19.9;5223.0;2611.0;;174;14.0;17.5;5023.0;2511.0;;17.5;18.7
175;13.0;19.8;5249.0;2624.0;;175;21.0;17.6;5065.0;2532.0;;17.0;18.700000000000003
176;9.0;19.8;5267.0;2633.0;;176;10.0;17.6;5085.0;2542.0;;9.5;18.700000000000003
177;12.0;19.8;5291.0;2645.0;;177;14.0;17.4;5113.0;2556.0;;13.0;18.6
178;12.0;19.7;5315.0;2657.0;;178;31.0;17.4;5175.0;2587.0;;21.5;18.549999999999997
179;67.0;19.9;5449.0;2724.0;;179;9.0;17.3;5193.0;2596.0;;38.0;18.6
180;18.0;19.9;5485.0;2742.0;;180;11.0;17.2;5215.0;2607.0;;14.5;18.549999999999997
181;13.0;19.8;5511.0;2755.0;;181;13.0;17.1;5241.0;2620.0;;13.0;18.450000000000003
182;10.0;19.8;5531.0;2765.0;;182;18.0;17.0;5277.0;2638.0;;14.0;18.4
183;13.0;19.7;5557.0;2778.0;;183;11.0;17.0;5299.0;2649.0;;12.0;18.35
184;12.0;19.7;5581.0;2790.0;;184;32.0;17.0;5363.0;2681.0;;22.0;18.35
185;20.0;19.6;5621.0;2810.0;;185;9.0;16.9;5381.0;2690.0;;14.5;18.25
186;9.0;19.6;5639.0;2819.0;;186;12.0;16.8;5405.0;2702.0;;10.5;18.200000000000003
187;19.0;19.7;5677.0;2838.0;;187;14.0;16.7;5433.0;2716.0;;16.5;18.2
188;18.0;19.7;5713.0;2856.0;;188;18.0;16.8;5469.0;2734.0;;18.0;18.25
189;12.0;19.7;5737.0;2868.0;;189;11.0;16.8;5491.0;2745.0;;11.5;18.25
190;16.0;19.7;5769.0;2884.0;;190;17.0;16.8;5525.0;2762.0;;16.5;18.25
191;19.0;19.6;5807.0;2903.0;;191;14.0;16.8;5553.0;2776.0;;16.5;18.200000000000003
192;12.0;19.6;5831.0;2915.0;;192;9.0;16.8;5571.0;2785.0;;10.5;18.200000000000003
193;9.0;19.5;5849.0;2924.0;;193;11.0;16.6;5593.0;2796.0;;10.0;18.05
194;13.0;19.4;5875.0;2937.0;;194;13.0;16.6;5619.0;2809.0;;13.0;18.0
195;11.0;19.3;5897.0;2948.0;;195;11.0;16.6;5641.0;2820.0;;11.0;17.950000000000003
196;12.0;19.2;5921.0;2960.0;;196;20.0;16.6;5681.0;2840.0;;16.0;17.9
197;24.0;19.3;5969.0;2984.0;;197;18.0;16.6;5717.0;2858.0;;21.0;17.950000000000003
198;18.0;19.4;6005.0;3002.0;;198;15.0;16.6;5747.0;2873.0;;16.5;18.0
199;15.0;19.4;6035.0;3017.0;;199;20.0;16.7;5787.0;2893.0;;17.5;18.049999999999997
200;21.0;19.4;6077.0;3038.0;;200;11.0;16.6;5809.0;2904.0;;16.0;18.0
201;25.0;19.3;6127.0;3063.0;;201;12.0;16.6;5833.0;2916.0;;18.5;17.950000000000003
202;24.0;19.4;6175.0;3087.0;;202;9.0;16.6;5851.0;2925.0;;16.5;18.0
203;11.0;19.4;6197.0;3098.0;;203;10.0;16.5;5871.0;2935.0;;10.5;17.95
204;13.0;19.2;6223.0;3111.0;;204;10.0;16.3;5891.0;2945.0;;11.5;17.75
205;19.0;19.3;6261.0;3130.0;;205;20.0;16.3;5931.0;2965.0;;19.5;17.8
206;20.0;19.3;6301.0;3150.0;;206;13.0;16.3;5957.0;2978.0;;16.5;17.8
207;22.0;19.4;6345.0;3172.0;;207;11.0;16.3;5979.0;2989.0;;16.5;17.85
208;19.0;19.4;6383.0;3191.0;;208;16.0;16.2;6011.0;3005.0;;17.5;17.799999999999997
209;15.0;19.2;6413.0;3206.0;;209;13.0;15.9;6037.0;3018.0;;14.0;17.55
210;23.0;19.3;6459.0;3229.0;;210;34.0;16.1;6105.0;3052.0;;28.5;17.700000000000003
211;16.0;19.3;6491.0;3245.0;;211;20.0;16.2;6145.0;3072.0;;18.0;17.75
212;18.0;19.3;6527.0;3263.0;;212;29.0;16.3;6203.0;3101.0;;23.5;17.8
213;19.0;18.8;6565.0;3282.0;;213;10.0;16.1;6223.0;3111.0;;14.5;17.450000000000003
214;12.0;18.8;6589.0;3294.0;;214;34.0;16.3;6291.0;3145.0;;23.0;17.55
215;35.0;19.0;6659.0;3329.0;;215;14.0;16.4;6319.0;3159.0;;24.5;17.7
216;19.0;18.6;6697.0;3348.0;;216;26.0;16.5;6371.0;3185.0;;22.5;17.55
217;18.0;18.5;6733.0;3366.0;;217;12.0;16.5;6395.0;3197.0;;15.0;17.5
218;24.0;18.6;6781.0;3390.0;;218;12.0;16.4;6419.0;3209.0;;18.0;17.5
219;19.0;18.6;6819.0;3409.0;;219;18.0;16.3;6455.0;3227.0;;18.5;17.450000000000003
220;10.0;18.5;6839.0;3419.0;;220;18.0;16.4;6491.0;3245.0;;14.0;17.45
221;15.0;18.4;6869.0;3434.0;;221;18.0;16.4;6527.0;3263.0;;16.5;17.4
222;15.0;18.4;6899.0;3449.0;;222;17.0;16.4;6561.0;3280.0;;16.0;17.4
223;23.0;18.5;6945.0;3472.0;;223;19.0;16.4;6599.0;3299.0;;21.0;17.45
224;22.0;18.5;6989.0;3494.0;;224;18.0;16.4;6635.0;3317.0;;20.0;17.45
225;19.0;18.6;7027.0;3513.0;;225;31.0;16.6;6697.0;3348.0;;25.0;17.6
226;28.0;18.7;7083.0;3541.0;;226;31.0;16.8;6759.0;3379.0;;29.5;17.75
227;15.0;18.8;7113.0;3556.0;;227;28.0;16.9;6815.0;3407.0;;21.5;17.85
228;16.0;18.8;7145.0;3572.0;;228;28.0;17.1;6871.0;3435.0;;22.0;17.950000000000003
229;15.0;18.7;7175.0;3587.0;;229;12.0;17.0;6895.0;3447.0;;13.5;17.85
230;10.0;18.6;7195.0;3597.0;;230;15.0;17.0;6925.0;3462.0;;12.5;17.8
231;15.0;18.6;7225.0;3612.0;;231;26.0;16.8;6977.0;3488.0;;20.5;17.700000000000003
232;13.0;18.5;7251.0;3625.0;;232;25.0;17.0;7027.0;3513.0;;19.0;17.75
233;15.0;18.3;7281.0;3640.0;;233;24.0;17.1;7075.0;3537.0;;19.5;17.700000000000003
234;29.0;18.4;7339.0;3669.0;;234;13.0;17.1;7101.0;3550.0;;21.0;17.75
235;16.0;18.5;7371.0;3685.0;;235;16.0;17.2;7133.0;3566.0;;16.0;17.85
236;15.0;18.5;7401.0;3700.0;;236;11.0;17.2;7155.0;3577.0;;13.0;17.85
237;12.0;18.4;7425.0;3712.0;;237;12.0;17.2;7179.0;3589.0;;12.0;17.799999999999997
238;18.0;18.5;7461.0;3730.0;;238;10.0;17.1;7199.0;3599.0;;14.0;17.8
239;17.0;18.5;7495.0;3747.0;;239;11.0;17.1;7221.0;3610.0;;14.0;17.8
240;14.0;18.5;7523.0;3761.0;;240;12.0;17.0;7245.0;3622.0;;13.0;17.75
241;10.0;18.4;7543.0;3771.0;;241;10.0;16.9;7265.0;3632.0;;10.0;17.65
242;17.0;18.4;7577.0;3788.0;;242;11.0;16.8;7287.0;3643.0;;14.0;17.6
243;20.0;18.4;7617.0;3808.0;;243;26.0;16.9;7339.0;3669.0;;23.0;17.65
244;30.0;18.5;7677.0;3838.0;;244;15.0;17.0;7369.0;3684.0;;22.5;17.75
