episode;reward0;avg_reward0;t_global;cr;;avg_reward;avg_avg_reward
72;17.0;22.4;609.0;608.0;;17.0;22.4
73;13.0;22.2;622.0;621.0;;13.0;22.2
74;18.0;22.2;640.0;639.0;;18.0;22.2
75;10.0;22.0;650.0;649.0;;10.0;22.0
76;19.0;22.0;669.0;668.0;;19.0;22.0
77;19.0;21.9;688.0;687.0;;19.0;21.9
78;29.0;22.0;717.0;716.0;;29.0;22.0
79;12.0;21.9;729.0;728.0;;12.0;21.9
80;34.0;22.1;763.0;762.0;;34.0;22.1
81;14.0;22.0;777.0;776.0;;14.0;22.0
82;31.0;22.1;808.0;807.0;;31.0;22.1
83;19.0;22.0;827.0;826.0;;19.0;22.0
84;18.0;22.0;845.0;844.0;;18.0;22.0
85;15.0;21.9;860.0;859.0;;15.0;21.9
86;17.0;21.8;877.0;876.0;;17.0;21.8
87;12.0;21.7;889.0;888.0;;12.0;21.7
88;18.0;21.7;907.0;906.0;;18.0;21.7
89;18.0;21.7;925.0;924.0;;18.0;21.7
90;14.0;21.6;939.0;938.0;;14.0;21.6
91;12.0;21.5;951.0;950.0;;12.0;21.5
92;15.0;21.4;966.0;965.0;;15.0;21.4
93;10.0;21.3;976.0;975.0;;10.0;21.3
94;18.0;21.2;994.0;993.0;;18.0;21.2
95;67.0;21.7;1061.0;1060.0;;67.0;21.7
96;15.0;21.6;1076.0;1075.0;;15.0;21.6
97;59.0;22.0;1135.0;1134.0;;59.0;22.0
98;15.0;22.0;1150.0;1149.0;;15.0;22.0
99;12.0;21.9;1162.0;1161.0;;12.0;21.9
100;23.0;21.9;1185.0;1184.0;;23.0;21.9
101;13.0;21.9;1198.0;1197.0;;13.0;21.9
102;17.0;21.9;1215.0;1214.0;;17.0;21.9
103;15.0;22.0;1230.0;1229.0;;15.0;22.0
104;34.0;22.2;1264.0;1263.0;;34.0;22.2
105;16.0;22.2;1280.0;1279.0;;16.0;22.2
106;14.0;22.1;1294.0;1293.0;;14.0;22.1
107;10.0;22.0;1304.0;1303.0;;10.0;22.0
108;20.0;22.0;1324.0;1323.0;;20.0;22.0
109;13.0;22.0;1337.0;1336.0;;13.0;22.0
110;18.0;22.0;1355.0;1354.0;;18.0;22.0
111;15.0;22.0;1370.0;1369.0;;15.0;22.0
112;19.0;22.1;1389.0;1388.0;;19.0;22.1
113;24.0;22.0;1413.0;1412.0;;24.0;22.0
114;12.0;22.1;1425.0;1424.0;;12.0;22.1
115;26.0;22.1;1451.0;1450.0;;26.0;22.1
116;17.0;22.2;1468.0;1467.0;;17.0;22.2
117;17.0;22.3;1485.0;1484.0;;17.0;22.3
118;68.0;22.8;1553.0;1552.0;;68.0;22.8
119;15.0;22.7;1568.0;1567.0;;15.0;22.7
120;23.0;22.5;1591.0;1590.0;;23.0;22.5
121;14.0;22.4;1605.0;1604.0;;14.0;22.4
122;15.0;22.3;1620.0;1619.0;;15.0;22.3
123;20.0;22.3;1640.0;1639.0;;20.0;22.3
124;24.0;22.4;1664.0;1663.0;;24.0;22.4
125;16.0;22.4;1680.0;1679.0;;16.0;22.4
126;52.0;22.7;1732.0;1731.0;;52.0;22.7
127;14.0;22.7;1746.0;1745.0;;14.0;22.7
128;10.0;22.7;1756.0;1755.0;;10.0;22.7
129;23.0;22.6;1779.0;1778.0;;23.0;22.6
130;46.0;23.0;1825.0;1824.0;;46.0;23.0
131;11.0;22.9;1836.0;1835.0;;11.0;22.9
132;12.0;22.8;1848.0;1847.0;;12.0;22.8
133;30.0;23.0;1878.0;1877.0;;30.0;23.0
134;12.0;22.5;1890.0;1889.0;;12.0;22.5
135;23.0;22.5;1913.0;1912.0;;23.0;22.5
136;41.0;22.8;1954.0;1953.0;;41.0;22.8
137;12.0;22.6;1966.0;1965.0;;12.0;22.6
138;16.0;22.6;1982.0;1981.0;;16.0;22.6
139;13.0;22.4;1995.0;1994.0;;13.0;22.4
140;15.0;22.4;2010.0;2009.0;;15.0;22.4
141;17.0;22.2;2027.0;2026.0;;17.0;22.2
142;16.0;22.3;2043.0;2042.0;;16.0;22.3
143;16.0;22.2;2059.0;2058.0;;16.0;22.2
144;8.0;22.0;2067.0;2066.0;;8.0;22.0
145;10.0;22.0;2077.0;2076.0;;10.0;22.0
146;22.0;21.9;2099.0;2098.0;;22.0;21.9
147;23.0;21.9;2122.0;2121.0;;23.0;21.9
148;15.0;21.9;2137.0;2136.0;;15.0;21.9
149;18.0;21.9;2155.0;2154.0;;18.0;21.9
150;9.0;21.7;2164.0;2163.0;;9.0;21.7
151;12.0;21.2;2176.0;2175.0;;12.0;21.2
152;30.0;21.4;2206.0;2205.0;;30.0;21.4
153;13.0;21.3;2219.0;2218.0;;13.0;21.3
154;31.0;21.5;2250.0;2249.0;;31.0;21.5
155;11.0;20.9;2261.0;2260.0;;11.0;20.9
156;14.0;20.8;2275.0;2274.0;;14.0;20.8
157;25.0;20.8;2300.0;2299.0;;25.0;20.8
158;42.0;20.8;2342.0;2341.0;;42.0;20.8
159;11.0;20.2;2353.0;2352.0;;11.0;20.2
160;38.0;20.3;2391.0;2390.0;;38.0;20.3
161;44.0;20.4;2435.0;2434.0;;44.0;20.4
162;16.0;20.4;2451.0;2450.0;;16.0;20.4
163;9.0;20.3;2460.0;2459.0;;9.0;20.3
164;18.0;20.3;2478.0;2477.0;;18.0;20.3
165;13.0;20.2;2491.0;2490.0;;13.0;20.2
166;51.0;20.6;2542.0;2541.0;;51.0;20.6
167;25.0;20.8;2567.0;2566.0;;25.0;20.8
168;20.0;20.8;2587.0;2586.0;;20.0;20.8
169;12.0;20.8;2599.0;2598.0;;12.0;20.8
170;11.0;20.3;2610.0;2609.0;;11.0;20.3
171;12.0;20.3;2622.0;2621.0;;12.0;20.3
172;16.0;20.3;2638.0;2637.0;;16.0;20.3
173;34.0;20.5;2672.0;2671.0;;34.0;20.5
174;16.0;20.5;2688.0;2687.0;;16.0;20.5
175;16.0;20.5;2704.0;2703.0;;16.0;20.5
176;11.0;20.5;2715.0;2714.0;;11.0;20.5
177;17.0;20.4;2732.0;2731.0;;17.0;20.4
178;30.0;20.4;2762.0;2761.0;;30.0;20.4
179;12.0;20.4;2774.0;2773.0;;12.0;20.4
180;17.0;20.3;2791.0;2790.0;;17.0;20.3
181;21.0;20.4;2812.0;2811.0;;21.0;20.4
182;14.0;20.2;2826.0;2825.0;;14.0;20.2
183;10.0;20.1;2836.0;2835.0;;10.0;20.1
184;23.0;20.1;2859.0;2858.0;;23.0;20.1
185;32.0;20.3;2891.0;2890.0;;32.0;20.3
186;21.0;20.4;2912.0;2911.0;;21.0;20.4
187;12.0;20.4;2924.0;2923.0;;12.0;20.4
188;27.0;20.4;2951.0;2950.0;;27.0;20.4
189;22.0;20.5;2973.0;2972.0;;22.0;20.5
190;17.0;20.5;2990.0;2989.0;;17.0;20.5
191;50.0;20.9;3040.0;3039.0;;50.0;20.9
192;28.0;21.0;3068.0;3067.0;;28.0;21.0
193;26.0;21.2;3094.0;3093.0;;26.0;21.2
194;20.0;21.2;3114.0;3113.0;;20.0;21.2
195;17.0;20.7;3131.0;3130.0;;17.0;20.7
196;25.0;20.8;3156.0;3155.0;;25.0;20.8
197;28.0;20.5;3184.0;3183.0;;28.0;20.5
198;11.0;20.4;3195.0;3194.0;;11.0;20.4
199;40.0;20.7;3235.0;3234.0;;40.0;20.7
200;14.0;20.6;3249.0;3248.0;;14.0;20.6
201;21.0;20.7;3270.0;3269.0;;21.0;20.7
202;34.0;20.9;3304.0;3303.0;;34.0;20.9
203;55.0;21.3;3359.0;3358.0;;55.0;21.3
204;46.0;21.4;3405.0;3404.0;;46.0;21.4
205;16.0;21.4;3421.0;3420.0;;16.0;21.4
206;35.0;21.6;3456.0;3455.0;;35.0;21.6
207;35.0;21.9;3491.0;3490.0;;35.0;21.9
208;26.0;21.9;3517.0;3516.0;;26.0;21.9
209;20.0;22.0;3537.0;3536.0;;20.0;22.0
210;47.0;22.3;3584.0;3583.0;;47.0;22.3
211;16.0;22.3;3600.0;3599.0;;16.0;22.3
212;27.0;22.4;3627.0;3626.0;;27.0;22.4
213;26.0;22.4;3653.0;3652.0;;26.0;22.4
214;60.0;22.9;3713.0;3712.0;;60.0;22.9
215;42.0;23.0;3755.0;3754.0;;42.0;23.0
216;16.0;23.0;3771.0;3770.0;;16.0;23.0
217;69.0;23.6;3840.0;3839.0;;69.0;23.6
218;18.0;23.0;3858.0;3857.0;;18.0;23.0
219;35.0;23.2;3893.0;3892.0;;35.0;23.2
220;11.0;23.1;3904.0;3903.0;;11.0;23.1
221;19.0;23.2;3923.0;3922.0;;19.0;23.2
222;16.0;23.2;3939.0;3938.0;;16.0;23.2
223;27.0;23.3;3966.0;3965.0;;27.0;23.3
224;19.0;23.2;3985.0;3984.0;;19.0;23.2
225;58.0;23.6;4043.0;4042.0;;58.0;23.6
226;58.0;23.7;4101.0;4100.0;;58.0;23.7
227;21.0;23.8;4122.0;4121.0;;21.0;23.8
228;24.0;23.9;4146.0;4145.0;;24.0;23.9
229;36.0;24.0;4182.0;4181.0;;36.0;24.0
230;28.0;23.8;4210.0;4209.0;;28.0;23.8
231;27.0;24.0;4237.0;4236.0;;27.0;24.0
232;82.0;24.7;4319.0;4318.0;;82.0;24.7
233;25.0;24.7;4344.0;4343.0;;25.0;24.7
234;62.0;25.2;4406.0;4405.0;;62.0;25.2
235;64.0;25.6;4470.0;4469.0;;64.0;25.6
236;20.0;25.4;4490.0;4489.0;;20.0;25.4
237;36.0;25.6;4526.0;4525.0;;36.0;25.6
238;35.0;25.8;4561.0;4560.0;;35.0;25.8
239;15.0;25.8;4576.0;4575.0;;15.0;25.8
240;37.0;26.0;4613.0;4612.0;;37.0;26.0
241;19.0;26.0;4632.0;4631.0;;19.0;26.0
242;24.0;26.1;4656.0;4655.0;;24.0;26.1
243;35.0;26.3;4691.0;4690.0;;35.0;26.3
244;30.0;26.5;4721.0;4720.0;;30.0;26.5
245;35.0;26.8;4756.0;4755.0;;35.0;26.8
246;27.0;26.8;4783.0;4782.0;;27.0;26.8
247;24.0;26.8;4807.0;4806.0;;24.0;26.8
248;70.0;27.4;4877.0;4876.0;;70.0;27.4
249;21.0;27.4;4898.0;4897.0;;21.0;27.4
250;25.0;27.6;4923.0;4922.0;;25.0;27.6
251;36.0;27.8;4959.0;4958.0;;36.0;27.8
252;34.0;27.9;4993.0;4992.0;;34.0;27.9
253;51.0;28.2;5044.0;5043.0;;51.0;28.2
254;18.0;28.1;5062.0;5061.0;;18.0;28.1
255;27.0;28.3;5089.0;5088.0;;27.0;28.3
256;29.0;28.4;5118.0;5117.0;;29.0;28.4
257;22.0;28.4;5140.0;5139.0;;22.0;28.4
258;47.0;28.4;5187.0;5186.0;;47.0;28.4
259;32.0;28.7;5219.0;5218.0;;32.0;28.7
260;36.0;28.6;5255.0;5254.0;;36.0;28.6
261;27.0;28.5;5282.0;5281.0;;27.0;28.5
262;42.0;28.7;5324.0;5323.0;;42.0;28.7
263;50.0;29.1;5374.0;5373.0;;50.0;29.1
264;56.0;29.5;5430.0;5429.0;;56.0;29.5
265;72.0;30.1;5502.0;5501.0;;72.0;30.1
266;55.0;30.2;5557.0;5556.0;;55.0;30.2
267;31.0;30.2;5588.0;5587.0;;31.0;30.2
268;43.0;30.4;5631.0;5630.0;;43.0;30.4
269;93.0;31.2;5724.0;5723.0;;93.0;31.2
270;53.0;31.7;5777.0;5776.0;;53.0;31.7
271;25.0;31.8;5802.0;5801.0;;25.0;31.8
272;112.0;32.8;5914.0;5913.0;;112.0;32.8
273;101.0;33.4;6015.0;6014.0;;101.0;33.4
274;39.0;33.7;6054.0;6053.0;;39.0;33.7
275;45.0;34.0;6099.0;6098.0;;45.0;34.0
276;48.0;34.3;6147.0;6146.0;;48.0;34.3
277;59.0;34.7;6206.0;6205.0;;59.0;34.7
278;35.0;34.8;6241.0;6240.0;;35.0;34.8
279;51.0;35.2;6292.0;6291.0;;51.0;35.2
280;40.0;35.4;6332.0;6331.0;;40.0;35.4
281;50.0;35.7;6382.0;6381.0;;50.0;35.7
282;73.0;36.3;6455.0;6454.0;;73.0;36.3
283;121.0;37.4;6576.0;6575.0;;121.0;37.4
284;92.0;38.1;6668.0;6667.0;;92.0;38.1
285;54.0;38.3;6722.0;6721.0;;54.0;38.3
286;107.0;39.2;6829.0;6828.0;;107.0;39.2
287;102.0;40.1;6931.0;6930.0;;102.0;40.1
288;64.0;40.4;6995.0;6994.0;;64.0;40.4
289;49.0;40.7;7044.0;7043.0;;49.0;40.7
290;200.0;42.5;7244.0;7243.0;;200.0;42.5
291;150.0;43.5;7394.0;7393.0;;150.0;43.5
292;80.0;44.1;7474.0;7473.0;;80.0;44.1
293;80.0;44.6;7554.0;7553.0;;80.0;44.6
294;39.0;44.8;7593.0;7592.0;;39.0;44.8
295;127.0;45.9;7720.0;7719.0;;127.0;45.9
296;122.0;46.9;7842.0;7841.0;;122.0;46.9
297;81.0;47.4;7923.0;7922.0;;81.0;47.4
298;90.0;48.2;8013.0;8012.0;;90.0;48.2
299;101.0;48.8;8114.0;8113.0;;101.0;48.8
300;200.0;50.6;8314.0;8313.0;;200.0;50.6
301;96.0;51.4;8410.0;8409.0;;96.0;51.4
302;72.0;51.8;8482.0;8481.0;;72.0;51.8
303;70.0;51.9;8552.0;8551.0;;70.0;51.9
304;189.0;53.4;8741.0;8740.0;;189.0;53.4
305;106.0;54.3;8847.0;8846.0;;106.0;54.3
306;154.0;55.4;9001.0;9000.0;;154.0;55.4
307;142.0;56.5;9143.0;9142.0;;142.0;56.5
308;134.0;57.6;9277.0;9276.0;;134.0;57.6
309;100.0;58.4;9377.0;9376.0;;100.0;58.4
310;200.0;59.9;9577.0;9576.0;;200.0;59.9
311;153.0;61.3;9730.0;9729.0;;153.0;61.3
312;96.0;62.0;9826.0;9825.0;;96.0;62.0
313;97.0;62.7;9923.0;9922.0;;97.0;62.7
314;146.0;63.6;10069.0;10068.0;;146.0;63.6
315;157.0;64.7;10226.0;10225.0;;157.0;64.7
316;200.0;66.6;10426.0;10425.0;;200.0;66.6
317;193.0;67.8;10619.0;10618.0;;193.0;67.8
318;181.0;69.4;10800.0;10799.0;;181.0;69.4
319;131.0;70.4;10931.0;10930.0;;131.0;70.4
320;105.0;71.3;11036.0;11035.0;;105.0;71.3
321;111.0;72.2;11147.0;11146.0;;111.0;72.2
322;109.0;73.2;11256.0;11255.0;;109.0;73.2
323;132.0;74.2;11388.0;11387.0;;132.0;74.2
324;140.0;75.4;11528.0;11527.0;;140.0;75.4
325;101.0;75.9;11629.0;11628.0;;101.0;75.9
326;200.0;77.3;11829.0;11828.0;;200.0;77.3
327;200.0;79.1;12029.0;12028.0;;200.0;79.1
328;200.0;80.8;12229.0;12228.0;;200.0;80.8
329;164.0;82.1;12393.0;12392.0;;164.0;82.1
330;137.0;83.2;12530.0;12529.0;;137.0;83.2
331;145.0;84.4;12675.0;12674.0;;145.0;84.4
332;175.0;85.3;12850.0;12849.0;;175.0;85.3
333;200.0;87.1;13050.0;13049.0;;200.0;87.1
334;138.0;87.8;13188.0;13187.0;;138.0;87.8
335;198.0;89.2;13386.0;13385.0;;198.0;89.2
336;137.0;90.3;13523.0;13522.0;;137.0;90.3
337;160.0;91.6;13683.0;13682.0;;160.0;91.6
338;169.0;92.9;13852.0;13851.0;;169.0;92.9
339;142.0;94.2;13994.0;13993.0;;142.0;94.2
340;200.0;95.8;14194.0;14193.0;;200.0;95.8
341;200.0;97.6;14394.0;14393.0;;200.0;97.6
342;200.0;99.4;14594.0;14593.0;;200.0;99.4
343;200.0;101.0;14794.0;14793.0;;200.0;101.0
344;200.0;102.7;14994.0;14993.0;;200.0;102.7
345;181.0;104.2;15175.0;15174.0;;181.0;104.2
346;200.0;105.9;15375.0;15374.0;;200.0;105.9
347;200.0;107.7;15575.0;15574.0;;200.0;107.7
348;179.0;108.8;15754.0;15753.0;;179.0;108.8
349;132.0;109.9;15886.0;15885.0;;132.0;109.9
350;139.0;111.0;16025.0;16024.0;;139.0;111.0
351;200.0;112.7;16225.0;16224.0;;200.0;112.7
352;149.0;113.8;16374.0;16373.0;;149.0;113.8
353;200.0;115.3;16574.0;16573.0;;200.0;115.3
354;159.0;116.7;16733.0;16732.0;;159.0;116.7
355;181.0;118.2;16914.0;16913.0;;181.0;118.2
356;131.0;119.3;17045.0;17044.0;;131.0;119.3
357;190.0;121.0;17235.0;17234.0;;190.0;121.0
358;184.0;122.3;17419.0;17418.0;;184.0;122.3
359;160.0;123.6;17579.0;17578.0;;160.0;123.6
360;164.0;124.9;17743.0;17742.0;;164.0;124.9
361;176.0;126.4;17919.0;17918.0;;176.0;126.4
362;166.0;127.6;18085.0;18084.0;;166.0;127.6
363;132.0;128.4;18217.0;18216.0;;132.0;128.4
364;148.0;129.4;18365.0;18364.0;;148.0;129.4
365;199.0;130.6;18564.0;18563.0;;199.0;130.6
366;149.0;131.6;18713.0;18712.0;;149.0;131.6
367;170.0;133.0;18883.0;18882.0;;170.0;133.0
368;179.0;134.3;19062.0;19061.0;;179.0;134.3
369;191.0;135.3;19253.0;19252.0;;191.0;135.3
370;155.0;136.3;19408.0;19407.0;;155.0;136.3
371;182.0;137.9;19590.0;19589.0;;182.0;137.9
372;200.0;138.8;19790.0;19789.0;;200.0;138.8
373;169.0;139.4;19959.0;19958.0;;169.0;139.4
374;143.0;140.5;20102.0;20101.0;;143.0;140.5
375;149.0;141.5;20251.0;20250.0;;149.0;141.5
376;177.0;142.8;20428.0;20427.0;;177.0;142.8
377;162.0;143.8;20590.0;20589.0;;162.0;143.8
378;148.0;145.0;20738.0;20737.0;;148.0;145.0
379;143.0;145.9;20881.0;20880.0;;143.0;145.9
380;136.0;146.8;21017.0;21016.0;;136.0;146.8
381;130.0;147.6;21147.0;21146.0;;130.0;147.6
382;170.0;148.6;21317.0;21316.0;;170.0;148.6
383;157.0;149.0;21474.0;21473.0;;157.0;149.0
384;162.0;149.7;21636.0;21635.0;;162.0;149.7
385;146.0;150.6;21782.0;21781.0;;146.0;150.6
386;170.0;151.2;21952.0;21951.0;;170.0;151.2
387;170.0;151.9;22122.0;22121.0;;170.0;151.9
388;158.0;152.8;22280.0;22279.0;;158.0;152.8
389;150.0;153.9;22430.0;22429.0;;150.0;153.9
390;196.0;153.8;22626.0;22625.0;;196.0;153.8
391;131.0;153.6;22757.0;22756.0;;131.0;153.6
392;137.0;154.2;22894.0;22893.0;;137.0;154.2
393;163.0;155.0;23057.0;23056.0;;163.0;155.0
394;149.0;156.1;23206.0;23205.0;;149.0;156.1
395;177.0;156.6;23383.0;23382.0;;177.0;156.6
396;130.0;156.7;23513.0;23512.0;;130.0;156.7
397;138.0;157.3;23651.0;23650.0;;138.0;157.3
398;152.0;157.9;23803.0;23802.0;;152.0;157.9
399;156.0;158.4;23959.0;23958.0;;156.0;158.4
400;176.0;158.2;24135.0;24134.0;;176.0;158.2
401;143.0;158.7;24278.0;24277.0;;143.0;158.7
402;184.0;159.8;24462.0;24461.0;;184.0;159.8
403;158.0;160.7;24620.0;24619.0;;158.0;160.7
404;146.0;160.2;24766.0;24765.0;;146.0;160.2
405;200.0;161.2;24966.0;24965.0;;200.0;161.2
406;137.0;161.0;25103.0;25102.0;;137.0;161.0
407;149.0;161.1;25252.0;25251.0;;149.0;161.1
408;189.0;161.6;25441.0;25440.0;;189.0;161.6
409;177.0;162.4;25618.0;25617.0;;177.0;162.4
410;173.0;162.1;25791.0;25790.0;;173.0;162.1
411;164.0;162.2;25955.0;25954.0;;164.0;162.2
412;167.0;163.0;26122.0;26121.0;;167.0;163.0
413;200.0;164.0;26322.0;26321.0;;200.0;164.0
414;145.0;164.0;26467.0;26466.0;;145.0;164.0
415;168.0;164.1;26635.0;26634.0;;168.0;164.1
416;133.0;163.4;26768.0;26767.0;;133.0;163.4
417;187.0;163.4;26955.0;26954.0;;187.0;163.4
418;167.0;163.2;27122.0;27121.0;;167.0;163.2
419;153.0;163.4;27275.0;27274.0;;153.0;163.4
420;200.0;164.4;27475.0;27474.0;;200.0;164.4
421;200.0;165.3;27675.0;27674.0;;200.0;165.3
422;199.0;166.2;27874.0;27873.0;;199.0;166.2
423;155.0;166.4;28029.0;28028.0;;155.0;166.4
424;175.0;166.8;28204.0;28203.0;;175.0;166.8
425;200.0;167.8;28404.0;28403.0;;200.0;167.8
426;172.0;167.5;28576.0;28575.0;;172.0;167.5
427;200.0;167.5;28776.0;28775.0;;200.0;167.5
428;200.0;167.5;28976.0;28975.0;;200.0;167.5
429;200.0;167.8;29176.0;29175.0;;200.0;167.8
430;199.0;168.4;29375.0;29374.0;;199.0;168.4
431;200.0;169.0;29575.0;29574.0;;200.0;169.0
432;200.0;169.2;29775.0;29774.0;;200.0;169.2
433;164.0;168.9;29939.0;29938.0;;164.0;168.9
434;154.0;169.0;30093.0;30092.0;;154.0;169.0
435;200.0;169.1;30293.0;30292.0;;200.0;169.1
436;191.0;169.6;30484.0;30483.0;;191.0;169.6
437;200.0;170.0;30684.0;30683.0;;200.0;170.0
438;200.0;170.3;30884.0;30883.0;;200.0;170.3
439;195.0;170.8;31079.0;31078.0;;195.0;170.8
440;200.0;170.8;31279.0;31278.0;;200.0;170.8
441;200.0;170.8;31479.0;31478.0;;200.0;170.8
442;200.0;170.8;31679.0;31678.0;;200.0;170.8
443;200.0;170.8;31879.0;31878.0;;200.0;170.8
444;159.0;170.4;32038.0;32037.0;;159.0;170.4
445;186.0;170.5;32224.0;32223.0;;186.0;170.5
446;200.0;170.5;32424.0;32423.0;;200.0;170.5
447;200.0;170.5;32624.0;32623.0;;200.0;170.5
448;194.0;170.6;32818.0;32817.0;;194.0;170.6
449;200.0;171.3;33018.0;33017.0;;200.0;171.3
450;200.0;171.9;33218.0;33217.0;;200.0;171.9
451;200.0;171.9;33418.0;33417.0;;200.0;171.9
452;200.0;172.4;33618.0;33617.0;;200.0;172.4
453;200.0;172.4;33818.0;33817.0;;200.0;172.4
454;200.0;172.8;34018.0;34017.0;;200.0;172.8
455;200.0;173.0;34218.0;34217.0;;200.0;173.0
456;200.0;173.7;34418.0;34417.0;;200.0;173.7
457;200.0;173.8;34618.0;34617.0;;200.0;173.8
458;200.0;174.0;34818.0;34817.0;;200.0;174.0
459;200.0;174.4;35018.0;35017.0;;200.0;174.4
460;200.0;174.8;35218.0;35217.0;;200.0;174.8
461;200.0;175.0;35418.0;35417.0;;200.0;175.0
462;199.0;175.3;35617.0;35616.0;;199.0;175.3
463;200.0;176.0;35817.0;35816.0;;200.0;176.0
464;188.0;176.4;36005.0;36004.0;;188.0;176.4
465;200.0;176.4;36205.0;36204.0;;200.0;176.4
466;182.0;176.7;36387.0;36386.0;;182.0;176.7
467;200.0;177.0;36587.0;36586.0;;200.0;177.0
468;200.0;177.2;36787.0;36786.0;;200.0;177.2
469;200.0;177.3;36987.0;36986.0;;200.0;177.3
470;194.0;177.7;37181.0;37180.0;;194.0;177.7
471;200.0;177.9;37381.0;37380.0;;200.0;177.9
472;200.0;177.9;37581.0;37580.0;;200.0;177.9
473;200.0;178.2;37781.0;37780.0;;200.0;178.2
474;200.0;178.8;37981.0;37980.0;;200.0;178.8
475;200.0;179.3;38181.0;38180.0;;200.0;179.3
476;200.0;179.5;38381.0;38380.0;;200.0;179.5
477;173.0;179.6;38554.0;38553.0;;173.0;179.6
478;200.0;180.2;38754.0;38753.0;;200.0;180.2
479;157.0;180.3;38911.0;38910.0;;157.0;180.3
480;156.0;180.5;39067.0;39066.0;;156.0;180.5
481;166.0;180.9;39233.0;39232.0;;166.0;180.9
482;200.0;181.2;39433.0;39432.0;;200.0;181.2
483;174.0;181.3;39607.0;39606.0;;174.0;181.3
484;158.0;181.3;39765.0;39764.0;;158.0;181.3
485;200.0;181.8;39965.0;39964.0;;200.0;181.8
486;200.0;182.1;40165.0;40164.0;;200.0;182.1
487;157.0;182.0;40322.0;40321.0;;157.0;182.0
488;148.0;181.9;40470.0;40469.0;;148.0;181.9
489;163.0;182.0;40633.0;40632.0;;163.0;182.0
490;181.0;181.9;40814.0;40813.0;;181.0;181.9
