episode;reward0;avg_reward0;t_global;cr;;avg_reward;avg_avg_reward
72;15.0;22.2;600.0;599.0;;15.0;22.2
73;14.0;22.1;614.0;613.0;;14.0;22.1
74;15.0;22.0;629.0;628.0;;15.0;22.0
75;13.0;21.9;642.0;641.0;;13.0;21.9
76;10.0;21.8;652.0;651.0;;10.0;21.8
77;14.0;21.7;666.0;665.0;;14.0;21.7
78;18.0;21.6;684.0;683.0;;18.0;21.6
79;11.0;21.5;695.0;694.0;;11.0;21.5
80;25.0;21.5;720.0;719.0;;25.0;21.5
81;85.0;22.3;805.0;804.0;;85.0;22.3
82;36.0;22.5;841.0;840.0;;36.0;22.5
83;19.0;22.4;860.0;859.0;;19.0;22.4
84;14.0;22.3;874.0;873.0;;14.0;22.3
85;14.0;22.2;888.0;887.0;;14.0;22.2
86;25.0;22.3;913.0;912.0;;25.0;22.3
87;18.0;22.2;931.0;930.0;;18.0;22.2
88;12.0;22.1;943.0;942.0;;12.0;22.1
89;11.0;22.0;954.0;953.0;;11.0;22.0
90;10.0;21.8;964.0;963.0;;10.0;21.8
91;19.0;21.8;983.0;982.0;;19.0;21.8
92;17.0;21.8;1000.0;999.0;;17.0;21.8
93;16.0;21.7;1016.0;1015.0;;16.0;21.7
94;19.0;21.7;1035.0;1034.0;;19.0;21.7
95;17.0;21.6;1052.0;1051.0;;17.0;21.6
96;10.0;21.5;1062.0;1061.0;;10.0;21.5
97;16.0;21.4;1078.0;1077.0;;16.0;21.4
98;18.0;21.4;1096.0;1095.0;;18.0;21.4
99;14.0;21.3;1110.0;1109.0;;14.0;21.3
100;14.0;21.3;1124.0;1123.0;;14.0;21.3
101;26.0;21.4;1150.0;1149.0;;26.0;21.4
102;13.0;21.4;1163.0;1162.0;;13.0;21.4
103;22.0;21.5;1185.0;1184.0;;22.0;21.5
104;12.0;21.5;1197.0;1196.0;;12.0;21.5
105;26.0;21.6;1223.0;1222.0;;26.0;21.6
106;20.0;21.6;1243.0;1242.0;;20.0;21.6
107;14.0;21.6;1257.0;1256.0;;14.0;21.6
108;11.0;21.5;1268.0;1267.0;;11.0;21.5
109;12.0;21.5;1280.0;1279.0;;12.0;21.5
110;16.0;21.4;1296.0;1295.0;;16.0;21.4
111;10.0;21.4;1306.0;1305.0;;10.0;21.4
112;17.0;21.4;1323.0;1322.0;;17.0;21.4
113;23.0;21.4;1346.0;1345.0;;23.0;21.4
114;19.0;21.5;1365.0;1364.0;;19.0;21.5
115;19.0;21.5;1384.0;1383.0;;19.0;21.5
116;18.0;21.6;1402.0;1401.0;;18.0;21.6
117;15.0;21.6;1417.0;1416.0;;15.0;21.6
118;12.0;21.6;1429.0;1428.0;;12.0;21.6
119;27.0;21.6;1456.0;1455.0;;27.0;21.6
120;14.0;21.3;1470.0;1469.0;;14.0;21.3
121;20.0;21.3;1490.0;1489.0;;20.0;21.3
122;25.0;21.3;1515.0;1514.0;;25.0;21.3
123;27.0;21.3;1542.0;1541.0;;27.0;21.3
124;23.0;21.4;1565.0;1564.0;;23.0;21.4
125;23.0;21.4;1588.0;1587.0;;23.0;21.4
126;22.0;21.5;1610.0;1609.0;;22.0;21.5
127;20.0;21.5;1630.0;1629.0;;20.0;21.5
128;20.0;21.6;1650.0;1649.0;;20.0;21.6
129;13.0;21.5;1663.0;1662.0;;13.0;21.5
130;24.0;21.6;1687.0;1686.0;;24.0;21.6
131;41.0;21.8;1728.0;1727.0;;41.0;21.8
132;25.0;21.8;1753.0;1752.0;;25.0;21.8
133;26.0;22.0;1779.0;1778.0;;26.0;22.0
134;20.0;21.6;1799.0;1798.0;;20.0;21.6
135;14.0;21.5;1813.0;1812.0;;14.0;21.5
136;14.0;21.5;1827.0;1826.0;;14.0;21.5
137;11.0;21.3;1838.0;1837.0;;11.0;21.3
138;16.0;21.3;1854.0;1853.0;;16.0;21.3
139;42.0;21.4;1896.0;1895.0;;42.0;21.4
140;13.0;21.3;1909.0;1908.0;;13.0;21.3
141;21.0;21.3;1930.0;1929.0;;21.0;21.3
142;13.0;21.3;1943.0;1942.0;;13.0;21.3
143;34.0;21.4;1977.0;1976.0;;34.0;21.4
144;33.0;21.4;2010.0;2009.0;;33.0;21.4
145;20.0;21.5;2030.0;2029.0;;20.0;21.5
146;85.0;22.1;2115.0;2114.0;;85.0;22.1
147;53.0;22.4;2168.0;2167.0;;53.0;22.4
148;23.0;22.4;2191.0;2190.0;;23.0;22.4
149;60.0;22.9;2251.0;2250.0;;60.0;22.9
150;40.0;23.0;2291.0;2290.0;;40.0;23.0
151;27.0;22.7;2318.0;2317.0;;27.0;22.7
152;90.0;23.4;2408.0;2407.0;;90.0;23.4
153;73.0;23.9;2481.0;2480.0;;73.0;23.9
154;26.0;24.0;2507.0;2506.0;;26.0;24.0
155;67.0;24.0;2574.0;2573.0;;67.0;24.0
156;24.0;24.0;2598.0;2597.0;;24.0;24.0
157;51.0;24.3;2649.0;2648.0;;51.0;24.3
158;30.0;24.1;2679.0;2678.0;;30.0;24.1
159;128.0;24.8;2807.0;2806.0;;128.0;24.8
160;46.0;24.9;2853.0;2852.0;;46.0;24.9
161;50.0;25.1;2903.0;2902.0;;50.0;25.1
162;106.0;26.0;3009.0;3008.0;;106.0;26.0
163;85.0;26.7;3094.0;3093.0;;85.0;26.7
164;37.0;26.8;3131.0;3130.0;;37.0;26.8
165;61.0;27.2;3192.0;3191.0;;61.0;27.2
166;53.0;27.7;3245.0;3244.0;;53.0;27.7
167;122.0;28.8;3367.0;3366.0;;122.0;28.8
168;23.0;28.8;3390.0;3389.0;;23.0;28.8
169;28.0;29.0;3418.0;3417.0;;28.0;29.0
170;23.0;28.7;3441.0;3440.0;;23.0;28.7
171;75.0;29.3;3516.0;3515.0;;75.0;29.3
172;20.0;29.4;3536.0;3535.0;;20.0;29.4
173;155.0;30.8;3691.0;3690.0;;155.0;30.8
174;75.0;31.4;3766.0;3765.0;;75.0;31.4
175;166.0;32.9;3932.0;3931.0;;166.0;32.9
176;59.0;33.4;3991.0;3990.0;;59.0;33.4
177;36.0;33.6;4027.0;4026.0;;36.0;33.6
178;77.0;34.2;4104.0;4103.0;;77.0;34.2
179;34.0;34.4;4138.0;4137.0;;34.0;34.4
180;65.0;34.8;4203.0;4202.0;;65.0;34.8
181;55.0;34.5;4258.0;4257.0;;55.0;34.5
182;51.0;34.7;4309.0;4308.0;;51.0;34.7
183;84.0;35.3;4393.0;4392.0;;84.0;35.3
184;67.0;35.9;4460.0;4459.0;;67.0;35.9
185;35.0;36.1;4495.0;4494.0;;35.0;36.1
186;123.0;37.0;4618.0;4617.0;;123.0;37.0
187;72.0;37.6;4690.0;4689.0;;72.0;37.6
188;40.0;37.9;4730.0;4729.0;;40.0;37.9
189;64.0;38.4;4794.0;4793.0;;64.0;38.4
190;162.0;39.9;4956.0;4955.0;;162.0;39.9
191;53.0;40.3;5009.0;5008.0;;53.0;40.3
192;34.0;40.4;5043.0;5042.0;;34.0;40.4
193;78.0;41.0;5121.0;5120.0;;78.0;41.0
194;123.0;42.1;5244.0;5243.0;;123.0;42.1
195;44.0;42.4;5288.0;5287.0;;44.0;42.4
196;55.0;42.8;5343.0;5342.0;;55.0;42.8
197;36.0;43.0;5379.0;5378.0;;36.0;43.0
198;38.0;43.2;5417.0;5416.0;;38.0;43.2
199;83.0;43.9;5500.0;5499.0;;83.0;43.9
200;97.0;44.7;5597.0;5596.0;;97.0;44.7
201;69.0;45.2;5666.0;5665.0;;69.0;45.2
202;146.0;46.5;5812.0;5811.0;;146.0;46.5
203;60.0;46.9;5872.0;5871.0;;60.0;46.9
204;73.0;47.5;5945.0;5944.0;;73.0;47.5
205;73.0;48.0;6018.0;6017.0;;73.0;48.0
206;91.0;48.7;6109.0;6108.0;;91.0;48.7
207;81.0;49.3;6190.0;6189.0;;81.0;49.3
208;134.0;50.6;6324.0;6323.0;;134.0;50.6
209;55.0;51.0;6379.0;6378.0;;55.0;51.0
210;55.0;51.4;6434.0;6433.0;;55.0;51.4
211;63.0;51.9;6497.0;6496.0;;63.0;51.9
212;54.0;52.3;6551.0;6550.0;;54.0;52.3
213;91.0;53.0;6642.0;6641.0;;91.0;53.0
214;58.0;53.4;6700.0;6699.0;;58.0;53.4
215;58.0;53.7;6758.0;6757.0;;58.0;53.7
216;88.0;54.4;6846.0;6845.0;;88.0;54.4
217;104.0;55.3;6950.0;6949.0;;104.0;55.3
218;49.0;55.7;6999.0;6998.0;;49.0;55.7
219;79.0;56.2;7078.0;7077.0;;79.0;56.2
220;93.0;57.0;7171.0;7170.0;;93.0;57.0
221;84.0;57.6;7255.0;7254.0;;84.0;57.6
222;109.0;58.5;7364.0;7363.0;;109.0;58.5
223;81.0;59.0;7445.0;7444.0;;81.0;59.0
224;200.0;60.8;7645.0;7644.0;;200.0;60.8
225;141.0;62.0;7786.0;7785.0;;141.0;62.0
226;112.0;62.9;7898.0;7897.0;;112.0;62.9
227;126.0;63.9;8024.0;8023.0;;126.0;63.9
228;91.0;64.6;8115.0;8114.0;;91.0;64.6
229;97.0;65.5;8212.0;8211.0;;97.0;65.5
230;75.0;66.0;8287.0;8286.0;;75.0;66.0
231;77.0;66.4;8364.0;8363.0;;77.0;66.4
232;96.0;67.1;8460.0;8459.0;;96.0;67.1
233;94.0;67.8;8554.0;8553.0;;94.0;67.8
234;126.0;68.8;8680.0;8679.0;;126.0;68.8
235;108.0;69.8;8788.0;8787.0;;108.0;69.8
236;131.0;70.9;8919.0;8918.0;;131.0;70.9
237;133.0;72.1;9052.0;9051.0;;133.0;72.1
238;110.0;73.1;9162.0;9161.0;;110.0;73.1
239;138.0;74.0;9300.0;9299.0;;138.0;74.0
240;146.0;75.4;9446.0;9445.0;;146.0;75.4
241;139.0;76.6;9585.0;9584.0;;139.0;76.6
242;161.0;78.0;9746.0;9745.0;;161.0;78.0
243;133.0;79.0;9879.0;9878.0;;133.0;79.0
244;126.0;80.0;10005.0;10004.0;;126.0;80.0
245;127.0;81.0;10132.0;10131.0;;127.0;81.0
246;130.0;81.5;10262.0;10261.0;;130.0;81.5
247;116.0;82.1;10378.0;10377.0;;116.0;82.1
248;126.0;83.1;10504.0;10503.0;;126.0;83.1
249;131.0;83.8;10635.0;10634.0;;131.0;83.8
250;120.0;84.6;10755.0;10754.0;;120.0;84.6
251;127.0;85.6;10882.0;10881.0;;127.0;85.6
252;135.0;86.1;11017.0;11016.0;;135.0;86.1
253;150.0;86.9;11167.0;11166.0;;150.0;86.9
254;131.0;87.9;11298.0;11297.0;;131.0;87.9
255;133.0;88.6;11431.0;11430.0;;133.0;88.6
256;126.0;89.6;11557.0;11556.0;;126.0;89.6
257;168.0;90.8;11725.0;11724.0;;168.0;90.8
258;141.0;91.9;11866.0;11865.0;;141.0;91.9
259;131.0;91.9;11997.0;11996.0;;131.0;91.9
260;125.0;92.7;12122.0;12121.0;;125.0;92.7
261;138.0;93.6;12260.0;12259.0;;138.0;93.6
262;134.0;93.8;12394.0;12393.0;;134.0;93.8
263;148.0;94.5;12542.0;12541.0;;148.0;94.5
264;144.0;95.6;12686.0;12685.0;;144.0;95.6
265;125.0;96.2;12811.0;12810.0;;125.0;96.2
266;143.0;97.1;12954.0;12953.0;;143.0;97.1
267;149.0;97.4;13103.0;13102.0;;149.0;97.4
268;136.0;98.5;13239.0;13238.0;;136.0;98.5
269;134.0;99.6;13373.0;13372.0;;134.0;99.6
270;156.0;100.9;13529.0;13528.0;;156.0;100.9
271;169.0;101.8;13698.0;13697.0;;169.0;101.8
272;142.0;103.0;13840.0;13839.0;;142.0;103.0
273;128.0;102.8;13968.0;13967.0;;128.0;102.8
274;133.0;103.4;14101.0;14100.0;;133.0;103.4
275;121.0;102.9;14222.0;14221.0;;121.0;102.9
276;181.0;104.1;14403.0;14402.0;;181.0;104.1
277;190.0;105.7;14593.0;14592.0;;190.0;105.7
278;184.0;106.7;14777.0;14776.0;;184.0;106.7
279;175.0;108.1;14952.0;14951.0;;175.0;108.1
280;170.0;109.2;15122.0;15121.0;;170.0;109.2
281;161.0;110.2;15283.0;15282.0;;161.0;110.2
282;158.0;111.3;15441.0;15440.0;;158.0;111.3
283;165.0;112.1;15606.0;15605.0;;165.0;112.1
284;157.0;113.0;15763.0;15762.0;;157.0;113.0
285;199.0;114.7;15962.0;15961.0;;199.0;114.7
286;180.0;115.2;16142.0;16141.0;;180.0;115.2
287;154.0;116.1;16296.0;16295.0;;154.0;116.1
288;198.0;117.6;16494.0;16493.0;;198.0;117.6
289;200.0;119.0;16694.0;16693.0;;200.0;119.0
290;200.0;119.4;16894.0;16893.0;;200.0;119.4
291;200.0;120.8;17094.0;17093.0;;200.0;120.8
292;193.0;122.4;17287.0;17286.0;;193.0;122.4
293;200.0;123.7;17487.0;17486.0;;200.0;123.7
294;200.0;124.4;17687.0;17686.0;;200.0;124.4
295;192.0;125.9;17879.0;17878.0;;192.0;125.9
296;200.0;127.4;18079.0;18078.0;;200.0;127.4
297;200.0;129.0;18279.0;18278.0;;200.0;129.0
298;200.0;130.6;18479.0;18478.0;;200.0;130.6
299;200.0;131.8;18679.0;18678.0;;200.0;131.8
300;200.0;132.8;18879.0;18878.0;;200.0;132.8
301;200.0;134.1;19079.0;19078.0;;200.0;134.1
302;200.0;134.7;19279.0;19278.0;;200.0;134.7
303;200.0;136.1;19479.0;19478.0;;200.0;136.1
304;196.0;137.3;19675.0;19674.0;;196.0;137.3
305;200.0;138.6;19875.0;19874.0;;200.0;138.6
306;200.0;139.7;20075.0;20074.0;;200.0;139.7
307;200.0;140.8;20275.0;20274.0;;200.0;140.8
308;200.0;141.5;20475.0;20474.0;;200.0;141.5
309;199.0;143.0;20674.0;20673.0;;199.0;143.0
310;192.0;144.3;20866.0;20865.0;;192.0;144.3
311;200.0;145.7;21066.0;21065.0;;200.0;145.7
312;200.0;147.2;21266.0;21265.0;;200.0;147.2
313;200.0;148.2;21466.0;21465.0;;200.0;148.2
314;200.0;149.7;21666.0;21665.0;;200.0;149.7
315;200.0;151.1;21866.0;21865.0;;200.0;151.1
316;200.0;152.2;22066.0;22065.0;;200.0;152.2
317;200.0;153.2;22266.0;22265.0;;200.0;153.2
318;200.0;154.7;22466.0;22465.0;;200.0;154.7
319;200.0;155.9;22666.0;22665.0;;200.0;155.9
320;152.0;156.5;22818.0;22817.0;;152.0;156.5
321;195.0;157.6;23013.0;23012.0;;195.0;157.6
322;176.0;158.2;23189.0;23188.0;;176.0;158.2
323;200.0;159.4;23389.0;23388.0;;200.0;159.4
324;200.0;159.4;23589.0;23588.0;;200.0;159.4
325;166.0;159.7;23755.0;23754.0;;166.0;159.7
326;200.0;160.6;23955.0;23954.0;;200.0;160.6
327;200.0;161.3;24155.0;24154.0;;200.0;161.3
328;200.0;162.4;24355.0;24354.0;;200.0;162.4
329;200.0;163.4;24555.0;24554.0;;200.0;163.4
330;189.0;164.6;24744.0;24743.0;;189.0;164.6
331;200.0;165.8;24944.0;24943.0;;200.0;165.8
332;200.0;166.8;25144.0;25143.0;;200.0;166.8
333;200.0;167.9;25344.0;25343.0;;200.0;167.9
334;200.0;168.6;25544.0;25543.0;;200.0;168.6
335;200.0;169.6;25744.0;25743.0;;200.0;169.6
336;176.0;170.0;25920.0;25919.0;;176.0;170.0
337;200.0;170.7;26120.0;26119.0;;200.0;170.7
338;200.0;171.6;26320.0;26319.0;;200.0;171.6
339;190.0;172.1;26510.0;26509.0;;190.0;172.1
340;200.0;172.6;26710.0;26709.0;;200.0;172.6
341;200.0;173.2;26910.0;26909.0;;200.0;173.2
342;200.0;173.6;27110.0;27109.0;;200.0;173.6
343;200.0;174.3;27310.0;27309.0;;200.0;174.3
344;200.0;175.0;27510.0;27509.0;;200.0;175.0
345;200.0;175.8;27710.0;27709.0;;200.0;175.8
346;200.0;176.5;27910.0;27909.0;;200.0;176.5
347;200.0;177.3;28110.0;28109.0;;200.0;177.3
348;200.0;178.1;28310.0;28309.0;;200.0;178.1
349;200.0;178.8;28510.0;28509.0;;200.0;178.8
350;200.0;179.6;28710.0;28709.0;;200.0;179.6
351;200.0;180.3;28910.0;28909.0;;200.0;180.3
352;200.0;180.9;29110.0;29109.0;;200.0;180.9
353;200.0;181.4;29310.0;29309.0;;200.0;181.4
354;200.0;182.1;29510.0;29509.0;;200.0;182.1
355;200.0;182.8;29710.0;29709.0;;200.0;182.8
356;200.0;183.5;29910.0;29909.0;;200.0;183.5
357;200.0;183.8;30110.0;30109.0;;200.0;183.8
358;200.0;184.4;30310.0;30309.0;;200.0;184.4
359;200.0;185.1;30510.0;30509.0;;200.0;185.1
360;200.0;185.9;30710.0;30709.0;;200.0;185.9
361;200.0;186.5;30910.0;30909.0;;200.0;186.5
362;200.0;187.2;31110.0;31109.0;;200.0;187.2
363;200.0;187.7;31310.0;31309.0;;200.0;187.7
364;200.0;188.2;31510.0;31509.0;;200.0;188.2
365;200.0;189.0;31710.0;31709.0;;200.0;189.0
366;200.0;189.6;31910.0;31909.0;;200.0;189.6
367;200.0;190.1;32110.0;32109.0;;200.0;190.1
368;200.0;190.7;32310.0;32309.0;;200.0;190.7
369;200.0;191.4;32510.0;32509.0;;200.0;191.4
370;200.0;191.8;32710.0;32709.0;;200.0;191.8
371;200.0;192.1;32910.0;32909.0;;200.0;192.1
372;200.0;192.7;33110.0;33109.0;;200.0;192.7
373;200.0;193.4;33310.0;33309.0;;200.0;193.4
374;184.0;193.9;33494.0;33493.0;;184.0;193.9
375;200.0;194.7;33694.0;33693.0;;200.0;194.7
376;200.0;194.9;33894.0;33893.0;;200.0;194.9
377;200.0;195.0;34094.0;34093.0;;200.0;195.0
378;200.0;195.2;34294.0;34293.0;;200.0;195.2
379;200.0;195.4;34494.0;34493.0;;200.0;195.4
380;200.0;195.7;34694.0;34693.0;;200.0;195.7
381;200.0;196.1;34894.0;34893.0;;200.0;196.1
382;200.0;196.5;35094.0;35093.0;;200.0;196.5
383;200.0;196.9;35294.0;35293.0;;200.0;196.9
384;200.0;197.3;35494.0;35493.0;;200.0;197.3
385;200.0;197.3;35694.0;35693.0;;200.0;197.3
386;200.0;197.5;35894.0;35893.0;;200.0;197.5
387;200.0;198.0;36094.0;36093.0;;200.0;198.0
388;200.0;198.0;36294.0;36293.0;;200.0;198.0
389;200.0;198.0;36494.0;36493.0;;200.0;198.0
390;200.0;198.0;36694.0;36693.0;;200.0;198.0
391;200.0;198.0;36894.0;36893.0;;200.0;198.0
392;200.0;198.1;37094.0;37093.0;;200.0;198.1
393;200.0;198.1;37294.0;37293.0;;200.0;198.1
394;200.0;198.1;37494.0;37493.0;;200.0;198.1
395;200.0;198.2;37694.0;37693.0;;200.0;198.2
396;200.0;198.2;37894.0;37893.0;;200.0;198.2
397;200.0;198.2;38094.0;38093.0;;200.0;198.2
398;200.0;198.2;38294.0;38293.0;;200.0;198.2
399;200.0;198.2;38494.0;38493.0;;200.0;198.2
400;200.0;198.2;38694.0;38693.0;;200.0;198.2
401;200.0;198.2;38894.0;38893.0;;200.0;198.2
402;200.0;198.2;39094.0;39093.0;;200.0;198.2
403;200.0;198.2;39294.0;39293.0;;200.0;198.2
404;200.0;198.2;39494.0;39493.0;;200.0;198.2
405;200.0;198.2;39694.0;39693.0;;200.0;198.2
406;200.0;198.2;39894.0;39893.0;;200.0;198.2
407;200.0;198.2;40094.0;40093.0;;200.0;198.2
408;200.0;198.2;40294.0;40293.0;;200.0;198.2
409;200.0;198.2;40494.0;40493.0;;200.0;198.2
410;200.0;198.3;40694.0;40693.0;;200.0;198.3
411;200.0;198.3;40894.0;40893.0;;200.0;198.3
412;200.0;198.3;41094.0;41093.0;;200.0;198.3
413;200.0;198.3;41294.0;41293.0;;200.0;198.3
414;200.0;198.3;41494.0;41493.0;;200.0;198.3
415;200.0;198.3;41694.0;41693.0;;200.0;198.3
416;200.0;198.3;41894.0;41893.0;;200.0;198.3
417;200.0;198.3;42094.0;42093.0;;200.0;198.3
418;200.0;198.3;42294.0;42293.0;;200.0;198.3
419;200.0;198.3;42494.0;42493.0;;200.0;198.3
420;200.0;198.8;42694.0;42693.0;;200.0;198.8
421;200.0;198.8;42894.0;42893.0;;200.0;198.8
422;200.0;199.0;43094.0;43093.0;;200.0;199.0
423;200.0;199.0;43294.0;43293.0;;200.0;199.0
424;200.0;199.0;43494.0;43493.0;;200.0;199.0
425;200.0;199.4;43694.0;43693.0;;200.0;199.4
426;200.0;199.4;43894.0;43893.0;;200.0;199.4
427;200.0;199.4;44094.0;44093.0;;200.0;199.4
428;200.0;199.4;44294.0;44293.0;;200.0;199.4
429;200.0;199.4;44494.0;44493.0;;200.0;199.4
430;200.0;199.5;44694.0;44693.0;;200.0;199.5
431;200.0;199.5;44894.0;44893.0;;200.0;199.5
432;200.0;199.5;45094.0;45093.0;;200.0;199.5
433;200.0;199.5;45294.0;45293.0;;200.0;199.5
434;200.0;199.5;45494.0;45493.0;;200.0;199.5
435;200.0;199.5;45694.0;45693.0;;200.0;199.5
436;200.0;199.7;45894.0;45893.0;;200.0;199.7
437;200.0;199.7;46094.0;46093.0;;200.0;199.7
438;200.0;199.7;46294.0;46293.0;;200.0;199.7
439;200.0;199.8;46494.0;46493.0;;200.0;199.8
440;200.0;199.8;46694.0;46693.0;;200.0;199.8
441;200.0;199.8;46894.0;46893.0;;200.0;199.8
442;200.0;199.8;47094.0;47093.0;;200.0;199.8
443;200.0;199.8;47294.0;47293.0;;200.0;199.8
444;200.0;199.8;47494.0;47493.0;;200.0;199.8
445;200.0;199.8;47694.0;47693.0;;200.0;199.8
446;200.0;199.8;47894.0;47893.0;;200.0;199.8
447;200.0;199.8;48094.0;48093.0;;200.0;199.8
448;200.0;199.8;48294.0;48293.0;;200.0;199.8
449;200.0;199.8;48494.0;48493.0;;200.0;199.8
450;200.0;199.8;48694.0;48693.0;;200.0;199.8
451;200.0;199.8;48894.0;48893.0;;200.0;199.8
452;200.0;199.8;49094.0;49093.0;;200.0;199.8
453;200.0;199.8;49294.0;49293.0;;200.0;199.8
454;200.0;199.8;49494.0;49493.0;;200.0;199.8
455;200.0;199.8;49694.0;49693.0;;200.0;199.8
456;200.0;199.8;49894.0;49893.0;;200.0;199.8
457;200.0;199.8;50094.0;50093.0;;200.0;199.8
458;200.0;199.8;50294.0;50293.0;;200.0;199.8
459;200.0;199.8;50494.0;50493.0;;200.0;199.8
460;200.0;199.8;50694.0;50693.0;;200.0;199.8
461;200.0;199.8;50894.0;50893.0;;200.0;199.8
462;200.0;199.8;51094.0;51093.0;;200.0;199.8
463;200.0;199.8;51294.0;51293.0;;200.0;199.8
464;200.0;199.8;51494.0;51493.0;;200.0;199.8
465;200.0;199.8;51694.0;51693.0;;200.0;199.8
466;200.0;199.8;51894.0;51893.0;;200.0;199.8
467;200.0;199.8;52094.0;52093.0;;200.0;199.8
468;200.0;199.8;52294.0;52293.0;;200.0;199.8
469;200.0;199.8;52494.0;52493.0;;200.0;199.8
470;200.0;199.8;52694.0;52693.0;;200.0;199.8
471;200.0;199.8;52894.0;52893.0;;200.0;199.8
472;200.0;199.8;53094.0;53093.0;;200.0;199.8
473;200.0;199.8;53294.0;53293.0;;200.0;199.8
474;200.0;200.0;53494.0;53493.0;;200.0;200.0
