episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;episode;reward2;avg_reward2;t_global;cr;;episode;reward3;avg_reward3;t_global;cr;;episode;reward4;avg_reward4;t_global;cr;;avg_reward;avg_avg_reward
53;21.0;20.6;455.0;90.0;;53;16.0;25.8;1835.0;366.0;;53;36.0;21.4;655.0;130.0;;53;21.0;19.5;160.0;31.0;;53;12.0;22.7;1005.0;200.0;;21.2;22.0
54;13.0;20.5;520.0;103.0;;54;9.0;25.5;1880.0;375.0;;54;34.0;21.6;825.0;164.0;;54;27.0;19.6;295.0;58.0;;54;17.0;22.6;1090.0;217.0;;20.0;21.96
55;73.0;21.4;885.0;176.0;;55;36.0;25.7;2060.0;411.0;;55;11.0;21.4;880.0;175.0;;55;19.0;19.6;390.0;77.0;;55;22.0;22.6;1200.0;239.0;;32.2;22.14
56;12.0;21.3;945.0;188.0;;56;33.0;25.8;2225.0;444.0;;56;10.0;21.2;930.0;185.0;;56;30.0;19.8;540.0;107.0;;56;13.0;22.4;1265.0;252.0;;19.6;22.1
57;42.0;21.6;1155.0;230.0;;57;20.0;25.7;2325.0;464.0;;57;22.0;21.2;1040.0;207.0;;57;15.0;19.7;615.0;122.0;;57;48.0;22.9;1506.0;300.0;;29.4;22.22
58;20.0;21.6;1255.0;250.0;;58;10.0;25.5;2375.0;474.0;;58;11.0;21.1;1095.0;218.0;;58;13.0;19.6;680.0;135.0;;58;13.0;22.7;1570.0;313.0;;13.4;22.1
59;13.0;21.5;1320.0;263.0;;59;17.0;25.3;2460.0;491.0;;59;12.0;20.9;1155.0;230.0;;59;18.0;19.6;770.0;153.0;;59;16.0;22.6;1650.0;329.0;;15.2;21.98
60;19.0;21.4;1415.0;282.0;;60;17.0;25.2;2545.0;508.0;;60;30.0;21.0;1305.0;260.0;;60;14.0;19.5;840.0;167.0;;60;32.0;22.7;1810.0;361.0;;22.4;21.96
61;17.0;21.3;1500.0;299.0;;61;16.0;25.0;2625.0;524.0;;61;16.0;21.0;1385.0;276.0;;61;17.0;19.5;925.0;184.0;;61;16.0;22.6;1890.0;377.0;;16.4;21.88
62;36.0;21.6;1680.0;335.0;;62;14.0;24.9;2695.0;538.0;;62;21.0;21.0;1490.0;297.0;;62;15.0;19.4;1000.0;199.0;;62;17.0;22.5;1975.0;394.0;;20.6;21.88
63;20.0;21.6;1780.0;355.0;;63;19.0;24.8;2790.0;557.0;;63;14.0;20.9;1560.0;311.0;;63;15.0;19.3;1075.0;214.0;;63;14.0;22.4;2045.0;408.0;;16.4;21.8
64;11.0;21.4;1835.0;366.0;;64;25.0;24.8;2915.0;582.0;;64;17.0;20.8;1645.0;328.0;;64;18.0;19.3;1165.0;232.0;;64;23.0;22.4;2160.0;431.0;;18.8;21.74
65;13.0;21.3;1900.0;379.0;;65;17.0;24.6;3000.0;599.0;;65;25.0;20.9;1770.0;353.0;;65;16.0;19.2;1245.0;248.0;;65;27.0;22.5;2295.0;458.0;;19.6;21.7
66;13.0;21.1;1965.0;392.0;;66;24.0;24.6;3120.0;623.0;;66;15.0;20.8;1845.0;368.0;;66;17.0;19.2;1330.0;265.0;;66;11.0;22.3;2350.0;469.0;;16.0;21.6
67;20.0;21.1;2065.0;412.0;;67;12.0;24.4;3180.0;635.0;;67;14.0;20.7;1915.0;382.0;;67;14.0;19.1;1400.0;279.0;;67;33.0;22.5;2515.0;502.0;;18.6;21.56
68;10.0;21.0;2115.0;422.0;;68;33.0;24.6;3345.0;668.0;;68;12.0;20.5;1975.0;394.0;;68;16.0;19.1;1480.0;295.0;;68;19.0;22.4;2610.0;521.0;;18.0;21.52
69;27.0;21.0;2250.0;449.0;;69;12.0;24.4;3405.0;680.0;;69;10.0;20.4;2025.0;404.0;;69;14.0;19.0;1550.0;309.0;;69;15.0;22.3;2685.0;536.0;;15.6;21.419999999999998
70;14.0;20.9;2320.0;463.0;;70;48.0;24.7;3645.0;728.0;;70;16.0;20.3;2105.0;420.0;;70;17.0;19.0;1635.0;326.0;;70;10.0;22.1;2735.0;546.0;;21.0;21.4
71;14.0;20.8;2390.0;477.0;;71;19.0;24.6;3740.0;747.0;;71;24.0;20.4;2225.0;444.0;;71;18.0;19.0;1725.0;344.0;;71;23.0;22.1;2850.0;569.0;;19.6;21.38
72;10.0;20.7;2440.0;487.0;;72;16.0;24.5;3820.0;763.0;;72;19.0;20.4;2320.0;463.0;;72;18.0;19.0;1815.0;362.0;;72;29.0;22.2;2995.0;598.0;;18.4;21.36
73;16.0;20.6;2520.0;503.0;;73;12.0;24.4;3880.0;775.0;;73;17.0;20.3;2405.0;480.0;;73;35.0;19.2;1990.0;397.0;;73;14.0;22.1;3065.0;612.0;;18.8;21.32
74;11.0;20.5;2575.0;514.0;;74;11.0;24.2;3934.0;786.0;;74;15.0;20.2;2480.0;495.0;;74;12.0;19.1;2050.0;409.0;;74;13.0;22.0;3130.0;625.0;;12.4;21.2
75;26.0;20.6;2705.0;540.0;;75;25.0;24.2;4059.0;811.0;;75;16.0;20.2;2560.0;511.0;;75;21.0;19.1;2155.0;430.0;;75;13.0;21.9;3195.0;638.0;;20.2;21.2
76;17.0;20.5;2790.0;557.0;;76;27.0;24.2;4194.0;838.0;;76;50.0;20.6;2810.0;561.0;;76;15.0;19.1;2230.0;445.0;;76;14.0;21.8;3265.0;652.0;;24.6;21.240000000000002
77;28.0;20.6;2930.0;585.0;;77;11.0;24.1;4249.0;849.0;;77;15.0;20.5;2885.0;576.0;;77;14.0;19.0;2300.0;459.0;;77;32.0;21.9;3425.0;684.0;;20.0;21.22
78;17.0;20.6;3015.0;602.0;;78;19.0;24.0;4344.0;868.0;;78;19.0;20.5;2980.0;595.0;;78;27.0;19.1;2435.0;486.0;;78;18.0;21.9;3515.0;702.0;;20.0;21.22
79;9.0;20.4;3060.0;611.0;;79;20.0;23.9;4443.0;888.0;;79;23.0;20.5;3095.0;618.0;;79;23.0;19.1;2550.0;509.0;;79;18.0;21.8;3605.0;720.0;;18.6;21.14
80;12.0;20.3;3120.0;623.0;;80;24.0;23.9;4563.0;912.0;;80;14.0;20.4;3165.0;632.0;;80;11.0;19.0;2605.0;520.0;;80;9.0;21.6;3650.0;729.0;;14.0;21.04
81;16.0;20.3;3200.0;639.0;;81;44.0;24.2;4783.0;956.0;;81;35.0;20.6;3340.0;667.0;;81;23.0;19.1;2720.0;543.0;;81;47.0;22.0;3885.0;776.0;;33.0;21.240000000000002
82;10.0;20.1;3250.0;649.0;;82;37.0;24.3;4968.0;993.0;;82;20.0;20.6;3440.0;687.0;;82;15.0;19.0;2795.0;558.0;;82;24.0;22.0;4004.0;800.0;;21.2;21.2
83;18.0;20.1;3340.0;667.0;;83;18.0;24.3;5058.0;1011.0;;83;17.0;20.6;3525.0;704.0;;83;38.0;19.3;2985.0;596.0;;83;13.0;21.9;4069.0;813.0;;20.8;21.240000000000002
84;12.0;20.0;3400.0;679.0;;84;27.0;24.3;5193.0;1038.0;;84;23.0;20.6;3640.0;727.0;;84;25.0;19.3;3110.0;621.0;;84;18.0;21.8;4159.0;831.0;;21.0;21.2
85;18.0;20.0;3490.0;697.0;;85;11.0;24.1;5248.0;1049.0;;85;14.0;20.5;3710.0;741.0;;85;57.0;19.8;3395.0;678.0;;85;19.0;21.8;4254.0;850.0;;23.8;21.240000000000002
86;13.0;19.9;3555.0;710.0;;86;15.0;24.0;5323.0;1064.0;;86;18.0;20.5;3800.0;759.0;;86;26.0;19.8;3525.0;704.0;;86;15.0;21.7;4329.0;865.0;;17.4;21.18
87;9.0;19.8;3600.0;719.0;;87;11.0;23.9;5378.0;1075.0;;87;12.0;20.4;3860.0;771.0;;87;17.0;19.8;3610.0;721.0;;87;26.0;21.8;4458.0;891.0;;15.0;21.14
88;55.0;20.2;3875.0;774.0;;88;17.0;23.8;5463.0;1092.0;;88;8.0;20.2;3899.0;779.0;;88;23.0;19.9;3725.0;744.0;;88;22.0;21.8;4568.0;913.0;;25.0;21.18
89;19.0;20.2;3969.0;793.0;;89;20.0;23.8;5563.0;1112.0;;89;29.0;20.3;4044.0;808.0;;89;51.0;20.2;3979.0;795.0;;89;19.0;21.7;4663.0;932.0;;27.6;21.24
90;17.0;20.1;4054.0;810.0;;90;31.0;23.8;5718.0;1143.0;;90;13.0;20.3;4109.0;821.0;;90;14.0;20.1;4049.0;809.0;;90;12.0;21.6;4723.0;944.0;;17.4;21.18
91;31.0;20.3;4209.0;841.0;;91;13.0;23.7;5783.0;1156.0;;91;9.0;20.1;4154.0;830.0;;91;12.0;20.0;4109.0;821.0;;91;23.0;21.6;4838.0;967.0;;17.6;21.14
92;21.0;20.3;4314.0;862.0;;92;16.0;23.6;5863.0;1172.0;;92;27.0;20.2;4289.0;857.0;;92;42.0;20.3;4319.0;863.0;;92;18.0;21.6;4928.0;985.0;;24.8;21.2
93;16.0;20.2;4393.0;878.0;;93;17.0;23.6;5948.0;1189.0;;93;17.0;20.2;4374.0;874.0;;93;15.0;20.2;4393.0;878.0;;93;10.0;21.5;4978.0;995.0;;15.0;21.14
94;11.0;20.1;4448.0;889.0;;94;20.0;23.5;6048.0;1209.0;;94;47.0;20.5;4608.0;921.0;;94;15.0;20.2;4468.0;893.0;;94;15.0;21.4;5053.0;1010.0;;21.6;21.14
95;17.0;20.1;4533.0;906.0;;95;13.0;23.4;6113.0;1222.0;;95;32.0;20.6;4768.0;953.0;;95;33.0;20.3;4633.0;926.0;;95;18.0;21.4;5143.0;1028.0;;22.6;21.16
96;16.0;20.1;4613.0;922.0;;96;14.0;23.3;6183.0;1236.0;;96;10.0;20.5;4818.0;963.0;;96;17.0;20.3;4718.0;943.0;;96;9.0;21.2;5188.0;1037.0;;13.2;21.080000000000002
97;22.0;20.1;4723.0;944.0;;97;20.0;23.3;6283.0;1256.0;;97;53.0;20.8;5083.0;1016.0;;97;11.0;20.2;4773.0;954.0;;97;27.0;21.3;5323.0;1064.0;;26.6;21.14
98;11.0;20.0;4778.0;955.0;;98;14.0;23.2;6353.0;1270.0;;98;43.0;21.0;5298.0;1059.0;;98;27.0;20.2;4908.0;981.0;;98;23.0;21.3;5438.0;1087.0;;23.6;21.14
99;10.0;19.9;4828.0;965.0;;99;15.0;23.1;6428.0;1285.0;;99;12.0;20.9;5358.0;1071.0;;99;22.0;20.3;5018.0;1003.0;;99;15.0;21.3;5513.0;1102.0;;14.8;21.1
100;11.0;19.8;4883.0;976.0;;100;20.0;23.1;6528.0;1305.0;;100;27.0;21.0;5493.0;1098.0;;100;11.0;20.2;5073.0;1014.0;;100;12.0;21.2;5573.0;1114.0;;16.2;21.06
101;27.0;20.0;5018.0;1003.0;;101;20.0;23.0;6628.0;1325.0;;101;20.0;21.1;5593.0;1118.0;;101;10.0;20.1;5123.0;1024.0;;101;15.0;21.2;5648.0;1129.0;;18.4;21.080000000000002
102;26.0;20.1;5148.0;1029.0;;102;35.0;23.1;6803.0;1360.0;;102;14.0;21.0;5663.0;1132.0;;102;55.0;20.4;5398.0;1079.0;;102;52.0;21.5;5908.0;1181.0;;36.4;21.22
103;15.0;20.1;5223.0;1044.0;;103;17.0;23.2;6888.0;1377.0;;103;10.0;20.8;5713.0;1142.0;;103;11.0;20.3;5453.0;1090.0;;103;15.0;21.5;5983.0;1196.0;;13.6;21.18
104;14.0;20.1;5293.0;1058.0;;104;17.0;23.0;6973.0;1394.0;;104;21.0;20.8;5818.0;1163.0;;104;35.0;20.4;5628.0;1125.0;;104;13.0;21.5;6048.0;1209.0;;20.0;21.16
105;15.0;20.2;5368.0;1073.0;;105;12.0;23.0;7033.0;1406.0;;105;19.0;20.8;5913.0;1182.0;;105;23.0;20.5;5743.0;1148.0;;105;18.0;21.4;6138.0;1227.0;;17.4;21.18
106;22.0;20.2;5478.0;1095.0;;106;12.0;22.9;7093.0;1418.0;;106;9.0;20.8;5958.0;1191.0;;106;16.0;20.6;5823.0;1164.0;;106;37.0;21.6;6323.0;1264.0;;19.2;21.22
107;14.0;20.1;5548.0;1109.0;;107;17.0;22.9;7178.0;1435.0;;107;10.0;20.7;6008.0;1201.0;;107;11.0;20.4;5878.0;1175.0;;107;14.0;21.5;6393.0;1278.0;;13.2;21.12
108;12.0;20.0;5608.0;1121.0;;108;12.0;22.8;7238.0;1447.0;;108;21.0;20.7;6113.0;1222.0;;108;30.0;20.5;6028.0;1205.0;;108;38.0;21.7;6583.0;1316.0;;22.6;21.14
109;25.0;20.1;5733.0;1146.0;;109;12.0;22.7;7298.0;1459.0;;109;16.0;20.7;6193.0;1238.0;;109;13.0;20.2;6093.0;1218.0;;109;9.0;21.7;6628.0;1325.0;;15.0;21.08
110;14.0;20.1;5803.0;1160.0;;110;13.0;22.4;7363.0;1472.0;;110;36.0;20.9;6373.0;1274.0;;110;19.0;20.2;6188.0;1237.0;;110;10.0;21.6;6678.0;1335.0;;18.4;21.04
111;26.0;20.2;5933.0;1186.0;;111;17.0;22.5;7448.0;1489.0;;111;20.0;21.0;6473.0;1294.0;;111;12.0;20.1;6248.0;1249.0;;111;39.0;21.8;6873.0;1374.0;;22.8;21.12
112;15.0;20.2;6008.0;1201.0;;112;21.0;22.6;7553.0;1510.0;;112;30.0;21.1;6623.0;1324.0;;112;15.0;20.0;6323.0;1264.0;;112;28.0;21.8;7013.0;1402.0;;21.8;21.14
113;16.0;20.1;6088.0;1217.0;;113;8.0;22.4;7593.0;1518.0;;113;64.0;21.6;6943.0;1388.0;;113;15.0;20.1;6398.0;1279.0;;113;17.0;21.7;7098.0;1419.0;;24.0;21.18
114;20.0;20.2;6188.0;1237.0;;114;17.0;22.3;7678.0;1535.0;;114;41.0;21.9;7148.0;1429.0;;114;11.0;20.0;6453.0;1290.0;;114;9.0;21.5;7143.0;1428.0;;19.6;21.18
115;11.0;20.1;6243.0;1248.0;;115;14.0;22.2;7748.0;1549.0;;115;15.0;21.9;7223.0;1444.0;;115;11.0;19.9;6508.0;1301.0;;115;20.0;21.5;7243.0;1448.0;;14.2;21.12
116;29.0;20.3;6388.0;1277.0;;116;22.0;22.0;7858.0;1571.0;;116;20.0;21.8;7323.0;1464.0;;116;16.0;19.8;6588.0;1317.0;;116;14.0;21.5;7313.0;1462.0;;20.2;21.080000000000002
117;12.0;20.3;6448.0;1289.0;;117;20.0;22.0;7958.0;1591.0;;117;16.0;21.8;7403.0;1480.0;;117;10.0;19.6;6638.0;1327.0;;117;10.0;21.5;7363.0;1472.0;;13.6;21.04
118;10.0;20.3;6498.0;1299.0;;118;10.0;22.0;8008.0;1601.0;;118;13.0;21.7;7468.0;1493.0;;118;30.0;19.8;6788.0;1357.0;;118;32.0;21.6;7523.0;1504.0;;19.0;21.080000000000002
119;17.0;20.2;6583.0;1316.0;;119;9.0;21.8;8053.0;1610.0;;119;12.0;21.7;7528.0;1505.0;;119;47.0;20.2;7023.0;1404.0;;119;23.0;21.7;7638.0;1527.0;;21.6;21.12
120;14.0;19.9;6653.0;1330.0;;120;18.0;21.8;8143.0;1628.0;;120;11.0;21.7;7583.0;1516.0;;120;15.0;20.2;7098.0;1419.0;;120;14.0;21.7;7708.0;1541.0;;14.4;21.06
121;15.0;19.8;6728.0;1345.0;;121;11.0;21.8;8198.0;1639.0;;121;14.0;21.7;7653.0;1530.0;;121;26.0;20.1;7228.0;1445.0;;121;28.0;21.8;7848.0;1569.0;;18.8;21.04
122;17.0;19.8;6813.0;1362.0;;122;16.0;21.8;8278.0;1655.0;;122;13.0;21.7;7718.0;1543.0;;122;13.0;20.0;7293.0;1458.0;;122;18.0;21.7;7938.0;1587.0;;15.4;21.0
123;14.0;19.6;6883.0;1376.0;;123;21.0;21.7;8383.0;1676.0;;123;17.0;21.6;7803.0;1560.0;;123;13.0;20.1;7358.0;1471.0;;123;23.0;21.6;8053.0;1610.0;;17.6;20.92
124;39.0;19.9;7078.0;1415.0;;124;10.0;21.6;8433.0;1686.0;;124;22.0;21.4;7913.0;1582.0;;124;23.0;20.2;7473.0;1494.0;;124;12.0;21.6;8113.0;1622.0;;21.2;20.94
125;10.0;19.8;7128.0;1425.0;;125;22.0;21.4;8543.0;1708.0;;125;24.0;21.4;8033.0;1606.0;;125;12.0;20.2;7533.0;1506.0;;125;15.0;21.6;8188.0;1637.0;;16.6;20.88
126;16.0;19.8;7208.0;1441.0;;126;28.0;21.5;8683.0;1736.0;;126;13.0;21.4;8098.0;1619.0;;126;18.0;20.2;7623.0;1524.0;;126;14.0;21.6;8258.0;1651.0;;17.8;20.9
127;15.0;19.8;7283.0;1456.0;;127;46.0;21.8;8913.0;1782.0;;127;15.0;21.2;8173.0;1634.0;;127;12.0;20.1;7683.0;1536.0;;127;42.0;21.8;8468.0;1693.0;;26.0;20.94
128;12.0;19.8;7343.0;1468.0;;128;19.0;21.8;9008.0;1801.0;;128;40.0;21.4;8373.0;1674.0;;128;21.0;20.1;7788.0;1557.0;;128;12.0;21.7;8528.0;1705.0;;20.8;20.96
129;18.0;19.7;7433.0;1486.0;;129;17.0;21.9;9093.0;1818.0;;129;16.0;21.4;8453.0;1690.0;;129;10.0;20.0;7838.0;1567.0;;129;17.0;21.7;8613.0;1722.0;;15.6;20.939999999999998
130;12.0;19.7;7493.0;1498.0;;130;12.0;21.8;9153.0;1830.0;;130;30.0;21.4;8603.0;1720.0;;130;28.0;20.2;7978.0;1595.0;;130;15.0;21.7;8688.0;1737.0;;19.4;20.96
131;24.0;19.7;7613.0;1522.0;;131;17.0;21.8;9238.0;1847.0;;131;40.0;21.4;8803.0;1760.0;;131;11.0;20.1;8033.0;1606.0;;131;18.0;21.7;8778.0;1755.0;;22.0;20.94
