episode;reward0;avg_reward0;t_global;cr;;episode;reward1;avg_reward1;t_global;cr;;episode;reward2;avg_reward2;t_global;cr;;episode;reward3;avg_reward3;t_global;cr;;episode;reward4;avg_reward4;t_global;cr;;episode;reward5;avg_reward5;t_global;cr;;avg_reward;avg_avg_reward
75;26.0;20.6;3000.0;4.0;;75;9.0;21.4;3600.0;5.0;;75;16.0;20.2;3000.0;4.0;;75;21.0;19.1;2400.0;3.0;;75;13.0;21.9;3600.0;5.0;;75;22.0;21.7;3600.0;5.0;;17.833333333333332;20.816666666666666
76;17.0;20.5;3000.0;4.0;;76;24.0;21.4;3600.0;5.0;;76;50.0;20.6;3000.0;4.0;;76;15.0;19.1;2400.0;3.0;;76;14.0;21.8;3600.0;5.0;;76;12.0;21.6;3600.0;5.0;;22.0;20.833333333333336
77;28.0;20.6;3000.0;4.0;;77;12.0;21.3;3600.0;5.0;;77;15.0;20.5;3000.0;4.0;;77;14.0;19.0;2400.0;3.0;;77;32.0;21.9;3600.0;5.0;;77;17.0;21.6;3600.0;5.0;;19.666666666666668;20.816666666666666
78;17.0;20.6;3600.0;5.0;;78;31.0;21.4;3600.0;5.0;;78;19.0;20.5;3300.0;4.0;;78;27.0;19.1;2400.0;3.0;;78;18.0;21.9;4200.0;6.0;;78;36.0;21.7;3900.0;5.0;;24.666666666666668;20.866666666666667
79;9.0;20.4;3600.0;5.0;;79;17.0;21.3;3600.0;5.0;;79;23.0;20.5;3600.0;5.0;;79;23.0;19.1;3000.0;4.0;;79;18.0;21.8;4200.0;6.0;;79;26.0;21.8;4200.0;6.0;;19.333333333333332;20.816666666666666
80;12.0;20.3;3600.0;5.0;;80;25.0;21.4;4200.0;6.0;;80;14.0;20.4;3600.0;5.0;;80;11.0;19.0;3000.0;4.0;;80;9.0;21.6;4200.0;6.0;;80;10.0;21.6;4200.0;6.0;;13.5;20.71666666666667
81;16.0;20.3;3600.0;5.0;;81;16.0;21.3;4200.0;6.0;;81;35.0;20.6;3600.0;5.0;;81;23.0;19.1;3000.0;4.0;;81;61.0;22.1;4200.0;6.0;;81;19.0;21.6;4200.0;6.0;;28.333333333333332;20.833333333333336
82;10.0;20.1;3600.0;5.0;;82;10.0;21.2;4200.0;6.0;;82;20.0;20.6;3900.0;5.0;;82;15.0;19.0;3000.0;4.0;;82;15.0;22.0;4800.0;7.0;;82;36.0;21.8;4500.0;6.0;;17.666666666666668;20.783333333333335
83;18.0;20.1;3600.0;5.0;;83;14.0;21.1;4200.0;6.0;;83;17.0;20.6;4200.0;6.0;;83;38.0;19.3;3000.0;4.0;;83;18.0;22.0;4800.0;7.0;;83;17.0;21.7;4800.0;7.0;;20.333333333333332;20.8
84;12.0;20.0;3600.0;5.0;;84;13.0;21.0;4200.0;6.0;;84;23.0;20.6;4200.0;6.0;;84;25.0;19.3;3600.0;5.0;;84;14.0;21.9;4800.0;7.0;;84;19.0;21.7;4800.0;7.0;;17.666666666666668;20.75
85;18.0;20.0;3600.0;5.0;;85;13.0;20.9;4200.0;6.0;;85;14.0;20.5;4200.0;6.0;;85;57.0;19.8;3600.0;5.0;;85;10.0;21.8;4800.0;7.0;;85;54.0;22.1;4800.0;7.0;;27.666666666666668;20.85
86;13.0;19.9;4200.0;6.0;;86;12.0;20.8;4200.0;6.0;;86;18.0;20.5;4200.0;6.0;;86;26.0;19.8;4200.0;6.0;;86;22.0;21.8;4800.0;7.0;;86;35.0;22.2;5400.0;8.0;;21.0;20.833333333333332
87;9.0;19.8;4200.0;6.0;;87;27.0;20.9;4800.0;7.0;;87;12.0;20.4;4200.0;6.0;;87;17.0;19.8;4200.0;6.0;;87;38.0;22.0;5400.0;8.0;;87;11.0;22.1;5400.0;8.0;;19.0;20.833333333333332
88;55.0;20.2;4200.0;6.0;;88;18.0;20.8;4800.0;7.0;;88;8.0;20.2;4500.0;6.0;;88;23.0;19.9;4200.0;6.0;;88;14.0;21.9;5400.0;8.0;;88;10.0;22.0;5400.0;8.0;;21.333333333333332;20.833333333333332
89;19.0;20.2;4200.0;6.0;;89;14.0;20.8;4800.0;7.0;;89;29.0;20.3;4800.0;7.0;;89;51.0;20.2;4200.0;6.0;;89;27.0;21.9;5400.0;8.0;;89;16.0;21.9;5400.0;8.0;;26.0;20.883333333333333
90;17.0;20.1;4800.0;7.0;;90;15.0;20.7;4800.0;7.0;;90;13.0;20.3;4800.0;7.0;;90;14.0;20.1;4800.0;7.0;;90;20.0;21.9;5400.0;8.0;;90;15.0;21.8;5400.0;8.0;;15.666666666666666;20.816666666666666
91;31.0;20.3;4800.0;7.0;;91;9.0;20.6;4800.0;7.0;;91;9.0;20.1;4800.0;7.0;;91;12.0;20.0;4800.0;7.0;;91;40.0;22.1;6000.0;9.0;;91;15.0;21.7;5500.0;8.0;;19.333333333333332;20.8
92;21.0;20.3;4800.0;7.0;;92;19.0;20.6;4800.0;7.0;;92;27.0;20.2;4800.0;7.0;;92;42.0;20.3;4800.0;7.0;;92;24.0;22.1;6000.0;9.0;;92;9.0;21.6;5700.0;8.0;;23.666666666666668;20.85
93;16.0;20.2;4800.0;7.0;;93;26.0;20.6;5400.0;8.0;;93;17.0;20.2;4800.0;7.0;;93;15.0;20.2;4800.0;7.0;;93;18.0;22.1;6000.0;9.0;;93;17.0;21.6;6000.0;9.0;;18.166666666666668;20.816666666666666
94;11.0;20.1;4800.0;7.0;;94;56.0;21.0;5400.0;8.0;;94;47.0;20.5;5400.0;8.0;;94;15.0;20.2;4800.0;7.0;;94;39.0;22.3;6000.0;9.0;;94;13.0;21.5;6000.0;9.0;;30.166666666666668;20.933333333333334
95;17.0;20.1;5400.0;8.0;;95;22.0;21.0;5400.0;8.0;;95;32.0;20.6;5400.0;8.0;;95;33.0;20.3;5400.0;8.0;;95;19.0;22.2;6600.0;10.0;;95;24.0;21.5;6000.0;9.0;;24.5;20.95
96;16.0;20.1;5400.0;8.0;;96;16.0;20.9;6000.0;9.0;;96;10.0;20.5;5400.0;8.0;;96;17.0;20.3;5400.0;8.0;;96;8.0;22.1;6600.0;10.0;;96;41.0;21.7;6000.0;9.0;;18.0;20.933333333333334
97;22.0;20.1;5400.0;8.0;;97;12.0;20.9;6000.0;9.0;;97;39.0;20.7;6000.0;9.0;;97;11.0;20.2;5400.0;8.0;;97;12.0;22.0;6600.0;10.0;;97;41.0;21.9;6600.0;10.0;;22.833333333333332;20.966666666666665
98;11.0;20.0;5400.0;8.0;;98;22.0;20.9;6000.0;9.0;;98;13.0;20.6;6000.0;9.0;;98;27.0;20.2;5400.0;8.0;;98;26.0;22.0;6600.0;10.0;;98;17.0;21.8;6600.0;10.0;;19.333333333333332;20.916666666666668
99;10.0;19.9;5400.0;8.0;;99;14.0;20.8;6000.0;9.0;;99;29.0;20.7;6000.0;9.0;;99;22.0;20.3;6000.0;9.0;;99;14.0;21.9;6600.0;10.0;;99;23.0;21.9;6600.0;10.0;;18.666666666666668;20.916666666666664
100;11.0;19.8;5400.0;8.0;;100;13.0;20.7;6000.0;9.0;;100;25.0;20.7;6000.0;9.0;;100;11.0;20.2;6000.0;9.0;;100;15.0;21.9;6600.0;10.0;;100;11.0;21.8;6600.0;10.0;;14.333333333333334;20.85
101;27.0;20.0;6000.0;9.0;;101;11.0;20.7;6000.0;9.0;;101;25.0;20.8;6300.0;9.0;;101;10.0;20.1;6000.0;9.0;;101;23.0;21.9;7200.0;11.0;;101;51.0;22.1;7200.0;11.0;;24.5;20.933333333333334
102;26.0;20.1;6000.0;9.0;;102;14.0;20.8;6000.0;9.0;;102;41.0;21.1;6600.0;10.0;;102;55.0;20.4;6000.0;9.0;;102;14.0;21.9;7200.0;11.0;;102;16.0;22.1;7200.0;11.0;;27.666666666666668;21.066666666666666
103;15.0;20.1;6000.0;9.0;;103;14.0;20.6;6600.0;10.0;;103;15.0;20.8;6600.0;10.0;;103;11.0;20.3;6000.0;9.0;;103;18.0;21.9;7200.0;11.0;;103;17.0;22.1;7200.0;11.0;;15.0;20.96666666666667
104;14.0;20.1;6000.0;9.0;;104;37.0;20.7;6600.0;10.0;;104;13.0;20.8;6600.0;10.0;;104;35.0;20.4;6600.0;10.0;;104;29.0;22.1;7200.0;11.0;;104;33.0;22.3;7500.0;11.0;;26.833333333333332;21.066666666666666
105;15.0;20.2;6000.0;9.0;;105;39.0;20.9;6600.0;10.0;;105;19.0;20.8;6900.0;10.0;;105;23.0;20.5;6600.0;10.0;;105;9.0;21.9;7200.0;11.0;;105;20.0;22.1;7800.0;12.0;;20.833333333333332;21.066666666666666
106;22.0;20.2;6000.0;9.0;;106;25.0;20.9;7200.0;11.0;;106;9.0;20.8;6900.0;10.0;;106;16.0;20.6;6600.0;10.0;;106;14.0;21.8;7200.0;11.0;;106;21.0;22.2;7800.0;12.0;;17.833333333333332;21.083333333333332
107;14.0;20.1;6600.0;10.0;;107;14.0;20.9;7200.0;11.0;;107;10.0;20.7;7200.0;11.0;;107;11.0;20.4;6600.0;10.0;;107;21.0;21.8;7800.0;12.0;;107;19.0;22.2;7800.0;12.0;;14.833333333333334;21.016666666666666
108;12.0;20.0;6600.0;10.0;;108;16.0;20.8;7200.0;11.0;;108;21.0;20.7;7200.0;11.0;;108;30.0;20.5;7200.0;11.0;;108;14.0;21.8;7800.0;12.0;;108;16.0;22.0;7800.0;12.0;;18.166666666666668;20.96666666666667
109;25.0;20.1;6600.0;10.0;;109;11.0;20.6;7200.0;11.0;;109;16.0;20.7;7200.0;11.0;;109;13.0;20.2;7200.0;11.0;;109;9.0;21.8;7800.0;12.0;;109;26.0;22.1;8097.0;12.0;;16.666666666666668;20.916666666666668
